"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q5JTW2",-0.902313955928157,6.68373676895824,-7.60204833289484,3.97163687768683e-11,2.76837092940687e-10,15.0315751785832,"down-regulated"
"P27986",-0.902187230487232,7.03485462763172,-7.56409868405444,4.72143530179097e-11,3.2467798964648e-10,14.8625520886414,"down-regulated"
"A1L020",-0.902079706117688,5.89964153456975,-6.72139753717553,2.10467556487483e-09,1.1617114682009e-08,11.1556858778452,"down-regulated"
"Q96N21",-0.902034495906621,7.06521541555857,-6.25198275003272,1.66205031495521e-08,8.82133965210212e-08,9.14341479612201,"down-regulated"
"O94915",-0.901584630708378,8.60474250508928,-9.15103163350741,3.20352632940025e-14,1.24408372943986e-12,22.0006520610684,"down-regulated"
"P27169",0.90129893879075,5.99811310325008,5.18417207058141,1.49714542423172e-06,7.68357996778274e-06,4.78200915949263,"up-regulated"
"Q8NBT2",0.901083552233885,9.94453311575201,7.48475866596048,6.77491195912284e-11,4.48857266811954e-10,14.5096524023078,"up-regulated"
"Q9NZD8",-0.901016209495882,9.02294281555848,-7.90550132672635,9.92138821306317e-12,8.04425823356388e-11,16.3877321609069,"down-regulated"
"Q9H2P0",-0.900646510230304,10.4893565250755,-8.18764155388068,2.71715742581099e-12,2.80274161620531e-11,17.6545822710705,"down-regulated"
"P62166",0.900277229557055,8.12728197578802,8.57379430105389,4.59100072676266e-13,7.14656064956148e-12,19.3945325020142,"up-regulated"
"Q53FV1",-0.900221861691775,8.05131146158175,-7.78440382726242,1.72716467216184e-11,1.32026410220877e-10,15.8456224641117,"down-regulated"
"P15121",0.899966103939711,12.1053882476159,7.73313082513793,2.18339822749505e-11,1.61921408192493e-10,15.6164416930039,"up-regulated"
"Q68E01",-0.899666142315914,9.24882199395964,-7.9568613282842,7.84027682311465e-12,6.66691770129759e-11,16.6179759594064,"down-regulated"
"Q8WVZ9",-0.899568031125285,6.41680720475772,-6.34864269721621,1.08993956178896e-08,5.82037093186135e-08,9.55389933229946,"down-regulated"
"Q99683",-0.899170662966939,6.37802797905061,-8.71181803098036,2.42942014380562e-13,4.64473095186047e-12,20.0174613615516,"down-regulated"
"Q5SW96",-0.898052182248888,8.45614474173905,-7.06037388944327,4.62084476895033e-10,2.67978190967326e-09,12.6346050952106,"down-regulated"
"Q99661",0.897616726841198,8.60513002520541,7.9680837233277,7.44700639184304e-12,6.39501565672681e-11,16.668309214004,"up-regulated"
"Q99611",0.897296459728632,5.6314507947442,7.64180359132174,3.3130794051491e-11,2.35077306243002e-10,15.2087894684541,"up-regulated"
"Q9BSE4",-0.897196587457008,7.56902668816567,-6.36599142174248,1.01023569014393e-08,5.40469881215377e-08,9.62780028948439,"down-regulated"
"Q9NWK9",0.896958738020409,6.95738827305106,7.65603084013461,3.10484178035245e-11,2.21748921570492e-10,15.2722453765681,"up-regulated"
"Q9NVR5",0.896899462670577,7.72077550358224,7.27425990758755,1.76048329576744e-10,1.07469783788638e-09,13.5767560693564,"up-regulated"
"O95400",-0.896007259378949,11.5303024844884,-6.98264210827335,6.55205143871638e-10,3.76213171388738e-09,12.2938250343497,"down-regulated"
"O95104",0.895999658630847,9.90236534634029,7.4725513289838,7.16160028505709e-11,4.71603034668521e-10,14.4554136132428,"up-regulated"
"Q5T3F8",0.895215590346838,7.38088244953202,8.93681596700817,8.60503321240833e-14,2.281242144467e-12,21.0333991435549,"up-regulated"
"Q7L804",-0.895059117738331,5.22620616901089,-4.35052397026501,3.83308672216917e-05,0.000193635432033389,1.67069561837637,"down-regulated"
"P60468",0.895001332084782,11.3359129223443,7.35407855246018,1.22635989005599e-10,7.73051064028772e-10,13.9298862778324,"up-regulated"
"Q9UG56",0.894730019166438,6.6580245027614,7.01091660733116,5.77106584137109e-10,3.32466899033689e-09,12.417675639381,"up-regulated"
"Q9NVE5",-0.894449899062078,5.78535624404085,-7.45713562293283,7.68144585723099e-11,5.0279080144509e-10,14.3869426809469,"down-regulated"
"P19404",0.893786089121113,9.88099397330274,7.38001825261189,1.09024610535574e-10,6.92266486897047e-10,14.0448132781332,"up-regulated"
"P53567",-0.893725148633138,7.56644573318994,-6.51854196179737,5.16757623383326e-09,2.79730837947203e-08,10.2804551558321,"down-regulated"
"Q9Y2J4",0.893619626227319,5.82697003285272,7.87269343581065,1.153037317438e-11,9.16843841352206e-11,16.2407539669967,"up-regulated"
"Q6UX53",0.893539221910293,5.80071356193567,7.2532212448038,1.93626415249388e-10,1.17131862743702e-09,13.4838101218476,"up-regulated"
"Q96QU8",-0.892747442765017,7.67781134765875,-7.52944909260765,5.52837116776316e-11,3.73379664505992e-10,14.708352716694,"down-regulated"
"Q66K14",-0.892075075773974,8.99127735376431,-8.09880673767023,4.08705885590155e-12,3.876585528593e-11,17.2551966508096,"down-regulated"
"P09417",-0.891590324207009,9.68450557258758,-8.16426568557428,3.02540872707135e-12,3.03552831796928e-11,17.5494485797058,"down-regulated"
"P81274",0.890275415914221,4.98580360022719,6.58155418119993,3.91253785064829e-09,2.13119391125795e-08,10.5514614474535,"up-regulated"
"Q9UIG8",0.890185378552053,7.32450712726906,6.88597007885242,1.01031384219582e-09,5.70325769841754e-09,11.8713267892308,"up-regulated"
"Q7Z412",-0.890152023277502,6.4738485154997,-7.00421080574754,5.94748691584827e-10,3.42403631243971e-09,12.3882911348273,"down-regulated"
"O43155",0.889870929709168,4.75391964293541,7.15593752549263,3.00459298195084e-10,1.768400158998e-09,13.0547785496545,"up-regulated"
"Q9NYQ7",-0.889185493302338,6.68614090768724,-6.05161663837655,3.95906379821327e-08,2.08221862035412e-07,8.29971106226118,"down-regulated"
"Q5T7V8",0.88917708273713,7.63105801689145,7.70169069266605,2.52064205319634e-11,1.8341587228419e-10,15.4760204746136,"up-regulated"
"P47756",-0.889111603473337,12.9033627773247,-7.41740728299107,9.20076920529481e-11,5.95960471458374e-10,14.2106047829832,"down-regulated"
"Q9NX95",-0.889036939226791,7.83889633937626,-7.49718974597322,6.40248870059362e-11,4.26861863052847e-10,14.5649017110228,"down-regulated"
"Q9NQE9",0.888895329277652,7.79241004100371,8.82260330000936,1.45738426958857e-13,3.22589968477123e-12,20.5176511282651,"up-regulated"
"Q9NYU2",0.888849888142774,11.1519829925918,7.43136426494346,8.6356705454487e-11,5.61867599662365e-10,14.2725340635051,"up-regulated"
"P43246",0.88842121856668,9.07492703066954,8.39143376553549,1.06374773858198e-12,1.33721699102957e-11,18.5721856318195,"up-regulated"
"Q9H7H0",0.888262269972953,6.60817848305004,6.55892222015364,4.32407635834733e-09,2.34801125101519e-08,10.4540324093374,"up-regulated"
"Q14197",0.888181970967052,10.0627188500521,7.91856927958065,9.34469926962079e-12,7.69059025037192e-11,16.4462976268743,"up-regulated"
"O43493",-0.888143480938973,10.0822181006742,-6.93675383574664,8.04877588249541e-10,4.5702546606937e-09,12.0930866337987,"down-regulated"
"P42704",0.887343455080394,11.5436748759785,8.69142723435862,2.66897529878059e-13,4.96098635130178e-12,19.9254134248701,"up-regulated"
"Q2TBE0",-0.886914051055768,8.09851374891607,-8.29496118011818,1.65852916829016e-12,1.87633366859225e-11,18.13758755112,"down-regulated"
"Q9NZ43",-0.886589402584917,9.15499062586315,-7.12312881813546,3.4835571882928e-10,2.03378952892343e-09,12.9103789300651,"down-regulated"
"Q6ZVD8",-0.886265814692445,6.19971612748602,-4.59656020484234,1.51690356069183e-05,7.69868382407134e-05,2.55629570765919,"down-regulated"
"O14618",-0.886207894601883,9.11919568567632,-7.60398075836256,3.93680266805573e-11,2.74629081069902e-10,15.0401857307027,"down-regulated"
"Q06730;Q06732",0.886180315155751,6.11714684474507,5.4019543023,6.14507676736498e-07,3.16870318905204e-06,5.64187322312282,"up-regulated"
"P55795",0.886161071983325,9.66618659286473,7.12715179531742,3.42097169619147e-10,1.99859185931293e-09,12.9280769800415,"up-regulated"
"Q8IYD1",-0.886155908391492,11.9912303443366,-6.17959791396974,2.27658945968487e-08,1.20462601641111e-07,8.83746511812605,"down-regulated"
"O14776",-0.885680305848764,11.2564274487418,-8.33307992832303,1.39163820958241e-12,1.62494775639697e-11,18.3092655332906,"down-regulated"
"Q9BUE6",-0.885223109371262,8.61225035155919,-7.77550891907042,1.79887192239131e-11,1.36667134086305e-10,15.8058482799304,"down-regulated"
"Q13243",0.885069054996173,11.21125679593,7.4721641193247,7.17421874017744e-11,4.71948084428326e-10,14.453693453234,"up-regulated"
"P49792",0.884921879215552,10.0720532886276,7.34207828169443,1.29492319563545e-10,8.14500135851975e-10,13.8767455582425,"up-regulated"
"Q8IUR5",-0.884865270730634,5.10776927687438,-6.29292000559976,1.39041467272377e-08,7.40674662463203e-08,9.31699812631417,"down-regulated"
"Q08J23",0.884405168547728,12.8654593643464,7.38024951887142,1.08910280446656e-10,6.92045675387478e-10,14.0458382691788,"up-regulated"
"Q8IWL3",-0.884067500726999,8.55581386502158,-7.56707002131798,4.65795893098916e-11,3.20566334973692e-10,14.8757809265906,"down-regulated"
"O95696",-0.883181651605911,9.73127339387484,-7.42990748366455,8.69300162125007e-11,5.65175045614756e-10,14.2660690767396,"down-regulated"
"Q96JN2",-0.880978849168552,7.75725690532905,-4.14755930547807,8.06293157418009e-05,0.000405430299212674,0.963164267955512,"down-regulated"
"Q9P2B2",0.880856221828406,9.53783562626477,7.55520209143537,4.91668772294326e-11,3.35716377565804e-10,14.8229484163503,"up-regulated"
"Q15910",0.880840191092946,7.09546761591679,6.66493426194108,2.70450414489361e-09,1.4815164708079e-08,10.9112753878682,"up-regulated"
"P50238",0.880786029694304,11.5512572475034,7.04259099472292,5.00551101252766e-10,2.89321862445038e-09,12.556563572793,"up-regulated"
"O14744",-0.88022318205061,11.5525202658135,-8.29034948538091,1.69410372367104e-12,1.90893889795523e-11,18.1168215657337,"down-regulated"
"P27635",-0.879919830307504,12.6157492889152,-7.16132808022382,2.93241574757367e-10,1.72942946360294e-09,13.0785180905146,"down-regulated"
"Q9H4A5",0.879826049750095,8.06279105810025,7.85529626535599,1.24865379295495e-11,9.83880375445210e-11,16.162847322821,"up-regulated"
"Q96AP4",-0.879815629045265,5.43078401609454,-6.83805036005668,1.25157668930507e-09,7.0377929025629e-09,11.6624648538584,"down-regulated"
"Q9NVT9",0.879730958323751,8.65192464171648,7.79957376565727,1.61138116871325e-11,1.24047829970235e-10,15.9134706421676,"up-regulated"
"Q9NW75",0.878749101669784,7.14137450028221,7.23400019869406,2.11206077268694e-10,1.26971780660703e-09,13.3989439178116,"up-regulated"
"O14530",0.878516891146733,8.66226388798164,7.25445199138143,1.92551674043433e-10,1.16562770529146e-09,13.489245832987,"up-regulated"
"Q9BRP4",-0.877593391254372,8.88303575925286,-7.53107049601448,5.48771811645844e-11,3.71210419090762e-10,14.7155656371114,"down-regulated"
"Q7Z4G4",0.877324560681179,7.55304015830771,7.09604721246984,3.93550918867735e-10,2.29457067240645e-09,12.7913002542411,"up-regulated"
"Q9H6U6",-0.876937386230907,8.39253267441953,-7.36674626289532,1.15789810633217e-10,7.32017124054038e-10,13.9860012230384,"down-regulated"
"P23511",-0.876765677461588,7.67893150783594,-6.26039310517413,1.60226803771501e-08,8.50923666671726e-08,9.17904443714614,"down-regulated"
"Q99759",-0.876652443009307,5.92130842971461,-6.06944679706391,3.66618466935608e-08,1.93051697570996e-07,8.37437875295457,"down-regulated"
"P07602",-0.876595418960704,10.8661289156049,-7.42223044655239,9.00144349667964e-11,5.84354902818031e-10,14.2320034216353,"down-regulated"
"Q9UKM9",-0.876513802989697,10.5359591814969,-7.50443685631395,6.19484908095304e-11,4.14530708886235e-10,14.5971186955757,"down-regulated"
"O75971",-0.876206409831112,7.41280818686218,-7.10507075126626,3.77879599900109e-10,2.20467782664725e-09,12.8309654004399,"down-regulated"
"Q9UQN3",-0.876131373448715,10.1354219243194,-7.49714939466902,6.40366399912594e-11,4.26861863052847e-10,14.5647223450975,"down-regulated"
"O94919",0.875872174341875,7.86216663899539,7.65405865549041,3.13291025509104e-11,2.23386773024893e-10,15.2634479862082,"up-regulated"
"Q53H80",0.875850597900256,5.02710183479714,5.97256107822074,5.56131095380912e-08,2.91082093785713e-07,7.96966223093618,"up-regulated"
"Q9P2N6",-0.875425144999792,7.38608819851756,-8.33951519605234,1.35101588502059e-12,1.59032302893019e-11,18.3382541586416,"down-regulated"
"Q8N9N8",-0.874912937665092,10.2077158861423,-7.76405425150333,1.8956011123725e-11,1.42522334282873e-10,15.7546375051947,"down-regulated"
"Q96CN4",-0.874446134643297,6.23414950477335,-5.95700521678445,5.94480806526731e-08,3.10967440527723e-07,7.90491638431207,"down-regulated"
"Q6PJT7",0.87383477089849,10.0344362536409,9.15909070160321,3.08665229798423e-14,1.20407122601636e-12,22.0370336448319,"up-regulated"
"Q9NRN9",-0.873805082370298,8.31065179539421,-7.99704942837611,6.52049543439786e-12,5.72947371553808e-11,16.7982607581691,"down-regulated"
"Q15173",-0.873472334451856,4.91115506606643,-4.33050887593698,4.12832257385012e-05,0.000208428775797575,1.59997207143531,"down-regulated"
"Q96II8",-0.87289563454735,7.81968619045915,-6.98130699054763,6.59141851268405e-10,3.78223942228487e-09,12.2879798830971,"down-regulated"
"P51817",-0.872530617114374,6.03321592703858,-4.30186292093246,4.58936682493846e-05,0.0002315713573674,1.49910770308918,"down-regulated"
"Q53HV7",0.871399925302731,6.58835807713468,7.16558666281545,2.87661563396923e-10,1.69882412762378e-09,13.0972753507654,"up-regulated"
"P56182",-0.871257088722567,11.0080405382519,-7.84357504794555,1.3174906260298e-11,1.03157974399939e-10,16.110371102797,"down-regulated"
"Q6PI48",-0.870987155272848,11.4090708848299,-7.53227106364721,5.45780844846367e-11,3.69762271753781e-10,14.7209066161229,"down-regulated"
"Q8WTW4",0.870915207458738,5.35625687858975,7.22283646235784,2.22135656432061e-10,1.33082512073175e-09,13.349675043951,"up-regulated"
"Q8WZA9",-0.87047236541223,10.278593956952,-7.49532955219486,6.45689374215965e-11,4.2975148173716e-10,14.5566331273258,"down-regulated"
"Q9UEG4",0.869612372481525,8.61213391857878,7.24104157601928,2.04589071105009e-10,1.2307886096421e-09,13.4300279745556,"up-regulated"
"Q9P0W8",0.869504298966076,2.94620360943437,3.87886622757019,0.000209097732473912,0.00104838108057093,0.0609550270963579,"up-regulated"
"O94762",-0.868450727662497,7.81346555419448,-6.21034088666189,1.99211160577254e-08,1.05538239090228e-07,8.96725186565058,"down-regulated"
"Q9NX05",-0.867658277220533,8.50980667142687,-6.80384336227596,1.45797209445366e-09,8.16145382860516e-09,11.5136099464186,"down-regulated"
"Q6KCM7",0.867531710161286,5.77086867841276,8.11718598446772,3.7561538411543e-12,3.61846979670002e-11,17.3377919451428,"up-regulated"
"Q96GG9",-0.867529392761494,9.34790893859702,-6.96397618195137,7.12425180433746e-10,4.07187033153296e-09,12.2121307966003,"down-regulated"
"O14978",-0.867389930497943,6.24502096872132,-6.77298341664743,1.67295453410394e-09,9.31096064758167e-09,11.3794949291389,"down-regulated"
"Q9UBI6",0.86727085264828,10.7860686056374,7.76169704773486,1.91614054182563e-11,1.43942198388093e-10,15.7441004172682,"up-regulated"
"P78410",0.867117276258256,5.04339531777038,5.74078857706863,1.49218536329862e-07,7.74956446288638e-07,7.01207629126716,"up-regulated"
"Q14671",0.867090742046583,8.97704505284748,8.75412048672434,1.99878585279091e-13,4.06248554519349e-12,20.20843991592,"up-regulated"
"Q96EV2",0.867062013800888,8.90447158490274,7.29642043048494,1.59246851763917e-10,9.79002377027786e-10,13.6747188481376,"up-regulated"
"Q9BQ67",-0.866325764901433,9.59884248899263,-8.15339429882082,3.1804218236832e-12,3.13679018641952e-11,17.5005636411873,"down-regulated"
"P62263",-0.866276639986914,15.0505207310682,-7.30516721556331,1.53063088068168e-10,9.43654006452865e-10,13.7134017666773,"down-regulated"
"Q9UJX6",-0.866054365740106,6.84947719997927,-7.26988053935714,1.795715420788e-10,1.09313705006541e-09,13.5574039672138,"down-regulated"
"Q8NCE0",0.865675663772778,8.23616909520926,7.41837037240592,9.16062002573085e-11,5.93802038776696e-10,14.2148774535033,"up-regulated"
"Q8IYB7",-0.865447780856877,8.92287048508885,-9.74709225491562,2.0586194120072e-15,2.62757762646435e-13,24.6874648185083,"down-regulated"
"Q96GK7",0.86529493309091,8.81338494913702,6.49488405973339,5.73544955650593e-09,3.09892395602765e-08,10.1789155810776,"up-regulated"
"Q92794",0.864862222312072,6.0686921228129,7.90749821855105,9.8310216425169e-12,8.00000535718003e-11,16.3966806684849,"up-regulated"
"Q9H1C3",-0.864736154673363,7.24002753440343,-6.71642965090619,2.15167376879859e-09,1.18614766253352e-08,11.1341578476381,"down-regulated"
"P51668;Q9Y2X8",-0.864481406114425,7.45368663877184,-4.97990953737765,3.39962365442184e-06,1.73756322971889e-05,3.99189173074947,"down-regulated"
"Q9HAJ7",0.864459739285479,6.28423759300561,5.62583285356428,2.42126479741038e-07,1.25074717771217e-06,6.54305359054923,"up-regulated"
"Q10713",0.863870508763736,10.9195315408334,7.17151527192391,2.80068609632252e-10,1.65848661347241e-09,13.1233925141111,"up-regulated"
"Q8N726",0.863053916575812,9.29557796305853,7.25691588312689,1.9041788625319e-10,1.15351336526219e-09,13.5001284337851,"up-regulated"
"Q5H9R7",0.862929980694892,9.75569729959347,8.02495679104982,5.73677136911135e-12,5.16606357555897e-11,16.9235149112136,"up-regulated"
"P60900",-0.862529153021072,11.6217764189861,-6.47701188020568,6.20502006446135e-09,3.34847825935169e-08,10.102285639886,"down-regulated"
"Q8N490",-0.862337666813417,10.4273576106029,-7.95613809353185,7.86632021802621e-12,6.68253120865332e-11,16.6147324877617,"down-regulated"
"O14979",0.862228437572861,13.4568311640916,7.31255025721342,1.48029714900833e-10,9.15217121479993e-10,13.7460608579935,"up-regulated"
"Q86W42",-0.861850150376444,9.35161170139824,-7.46402281694889,7.4447121748091e-11,4.89135583147012e-10,14.417529880645,"down-regulated"
"P67775",0.860636223176575,11.5619633773331,6.44491458304472,7.14582588188848e-09,3.84901172424445e-08,9.96483254933138,"up-regulated"
"Q9UBK7;Q9UNT1",0.860320701755375,6.42460977648565,6.89280640541868,9.79886978762611e-10,5.5386853984769e-09,11.9011547291445,"up-regulated"
"Q96A58",0.859782418852538,4.85578683242161,6.65279910622481,2.85405044880487e-09,1.56147074554425e-08,10.8588245612354,"up-regulated"
"Q92834",0.858291759264417,4.42705372041952,6.75928318110807,1.7782042508885e-09,9.87147337490686e-09,11.3200087610066,"up-regulated"
"P07737",-0.858127369328674,14.2842944121194,-7.64969877649753,3.19586086668039e-11,2.27316383313595e-10,15.2440010002919,"down-regulated"
"Q86WQ0",-0.858004732924076,8.74443021468119,-6.2849908129248,1.43935437196762e-08,7.66275623117893e-08,9.28334586811295,"down-regulated"
"Q8IX03",-0.856161997653549,8.23127452070237,-7.38984260734425,1.0427141355898e-10,6.66528952585103e-10,14.0883611089787,"down-regulated"
"Q96PM5",-0.855714133758991,6.42159834906587,-6.75453998057482,1.81615236179077e-09,1.00692857840777e-08,11.299421692649,"down-regulated"
"O75663",0.85547295584138,10.3794316088447,7.08403467875504,4.15419347127508e-10,2.41559685873141e-09,12.7385144720706,"up-regulated"
"A6NDU8",0.85503449713651,10.0409202705926,7.32858026842891,1.37660873324544e-10,8.59047300609903e-10,13.8169930943756,"up-regulated"
"Q6P1L5",0.854927472584974,7.60493569215952,7.4744071373883,7.10142881290395e-11,4.68349728911686e-10,14.4636581765989,"up-regulated"
"Q49B96",-0.854501874827028,9.20488856477087,-6.87707197292712,1.05132547405655e-09,5.92707731614899e-09,11.8325145869703,"down-regulated"
"Q9NQQ7",0.853393337698991,3.91411649829567,4.2708653613771,5.14418838848372e-05,0.000259416201689391,1.39043979600333,"up-regulated"
"Q7Z4F1",-0.8532216277719,7.70284530220844,-6.53086597046345,4.89418817130178e-09,2.65592906438891e-08,10.3333954811656,"down-regulated"
"Q9H0A0",-0.852340148505371,10.7595804269201,-8.53595567565031,5.46584185365653e-13,8.01810426390526e-12,19.2238263126319,"down-regulated"
"Q6AZZ1",0.852275805066304,3.07156036964878,5.35851358563409,7.34883113697323e-07,3.78493085023861e-06,5.46898865211108,"up-regulated"
"P39880",0.851810510202369,8.00276883271091,8.37960595103001,1.1232958328628e-12,1.39138535288103e-11,18.5188840112716,"up-regulated"
"O75208",0.850998033394211,8.41378957060105,7.61996818883094,3.66003821882069e-11,2.5717829132085e-10,15.1114367074906,"up-regulated"
"Q9UGR2",-0.850679670588534,8.79144428070442,-7.26942751687122,1.79939976969477e-10,1.09461388787236e-09,13.5554022335308,"down-regulated"
"Q9HCE3",0.849531797187318,6.32786828793895,7.16197087268847,2.92392483620138e-10,1.72559173338642e-09,13.0813491605167,"up-regulated"
"Q2VPK5",-0.84906657977031,8.24236513055093,-7.67480902676184,2.84982164941944e-11,2.05390211502069e-10,15.3560276908724,"down-regulated"
"Q9P299",0.847444031615685,7.70959604202924,7.1348899701687,3.30371321278238e-10,1.93268333813006e-09,12.9621254922983,"up-regulated"
"Q8TEC5",0.846965758200402,3.75242716708737,4.13869000121992,8.32544605316139e-05,0.000418388533890531,0.932743703881676,"up-regulated"
"Q9P0L2",0.846795523266011,6.57631134188143,7.26066016654504,1.87220174618273e-10,1.13651660781881e-09,13.5166678028634,"up-regulated"
"O95476",0.846183889529669,6.73829430571178,4.26976811369646,5.16496871783075e-05,0.000260313226398666,1.38660231864898,"up-regulated"
"Q7Z5L2",0.845540284344343,6.31387538926085,8.54427568108104,5.26019984961926e-13,7.80861407710546e-12,19.2613584804037,"up-regulated"
"P22415",0.845081743706008,6.60528603615797,4.37210724095536,3.53759531029879e-05,0.000178811979106851,1.74718822926998,"up-regulated"
"P28070",0.844438450680139,11.0976104617271,6.81558699114969,1.38356545232886e-09,7.76492636761854e-09,11.5646906559548,"up-regulated"
"Q9UPQ3",-0.843135199824133,6.38544812470805,-7.40929889892699,9.54580724186912e-11,6.17390165033602e-10,14.1746367467947,"down-regulated"
"P48444",-0.842925288673291,11.5325341559627,-7.33797236163729,1.31924705148323e-10,8.26215270039788e-10,13.8585673070553,"down-regulated"
"P13196",0.841920634341808,6.94632342168773,7.17873430829087,2.71091421227458e-10,1.61039023905468e-09,13.1552008466205,"up-regulated"
"Q9NZU5",-0.841823803479959,8.11247149296351,-4.81906434155235,6.41344483732667e-06,3.26451472439466e-05,3.3817094884001,"down-regulated"
"P13693",0.841747846091385,12.5340622054976,7.37908529888038,1.09487044359563e-10,6.94695695757724e-10,14.0406784139996,"up-regulated"
"P18084",0.841723392493348,8.68453124144664,6.56712171852285,4.17024729998936e-09,2.26872928471591e-08,10.4893188433915,"up-regulated"
"P18827",-0.841635202689122,6.04762420078905,-6.99795554347185,6.11687819888028e-10,3.51922774153833e-09,12.360887087249,"down-regulated"
"Q86SX3",0.840345025991676,6.65111997649358,5.689300682802,1.85430937830678e-07,9.60728843471747e-07,6.80149780819358,"up-regulated"
"O75970",-0.838715104564358,8.59676911506026,-6.75561299443667,1.80749800728938e-09,1.00276946207974e-08,11.3040785765163,"down-regulated"
"Q5THK1",-0.838492906517348,7.68641499709582,-6.98281314652335,6.54702512903418e-10,3.7617286391987e-09,12.2945738605973,"down-regulated"
"P01100",-0.836260419035536,6.14454368044179,-6.08069682154484,3.49250554413171e-08,1.84017599808612e-07,8.42153324198407,"down-regulated"
"Q969X0",0.835832074846647,4.71502170125492,5.64632249834168,2.22174478336338e-07,1.14836350983233e-06,6.62635013250119,"up-regulated"
"Q9NY61",-0.835409524755503,9.81933290946781,-7.2709228042959,1.78726732542345e-10,1.08875619494808e-09,13.5620094376931,"down-regulated"
"P41271",0.834091024946459,7.17906284830638,6.0388321222063,4.18316091542984e-08,2.1960963671288e-07,8.24622435273887,"up-regulated"
"Q9UK39",0.831768024577635,3.92427905011691,5.31157822119379,8.90956938809965e-07,4.5806349945082e-06,5.28294984335409,"up-regulated"
"P29590",0.831441008777793,8.52981137171444,7.31749850307931,1.44748736408125e-10,8.97483434080028e-10,13.7679533174277,"up-regulated"
"P53367",-0.829576356634149,11.3219082581408,-6.97222965902368,6.86536871620904e-10,3.92906858304621e-09,12.2482466556383,"down-regulated"
"Q9NP92",0.828100380845555,8.87639526736329,6.47015411120707,6.39513398403052e-09,3.44893183676885e-08,10.072899645532,"up-regulated"
"Q8IUX1",-0.827184306808008,7.2222371430684,-6.72285554366555,2.09107643632719e-09,1.15493802664192e-08,11.1620049184245,"down-regulated"
"Q9H040",-0.827047513860595,6.90015366274495,-4.49649897070854,2.21874142418385e-05,0.000112279416224406,2.19257073557512,"down-regulated"
"P12829",0.825850777220682,10.8637425621136,3.726693279187,0.000352714124174602,0.0017664134520408,-0.431525027697949,"up-regulated"
"Q8N7R7",0.82521374840911,6.05707170168047,6.8096030380353,1.42099613721456e-09,7.96471997269937e-09,11.5386595438187,"up-regulated"
"Q9UPV0",0.825213509643611,4.20337857594934,7.15105049136941,3.07155263763615e-10,1.80171519857025e-09,13.033259938611,"up-regulated"
"Q7L1T6",0.823736347059162,6.96592127734944,6.70279204613219,2.28610679163477e-09,1.2578648311468e-08,11.0750834797138,"up-regulated"
"Q9UBE8",-0.823640084743388,7.48250199082857,-4.874669538156,5.15572691909708e-06,2.6273970983729e-05,3.59141325406014,"down-regulated"
"O75157",0.823143406946125,6.69989006797062,7.53237395689296,5.45525263748028e-11,3.69762271753781e-10,14.7213643653846,"up-regulated"
"Q9NQB0",0.816114621101625,5.72856011165986,6.32751344759672,1.19545132830676e-08,6.37598473632161e-08,9.46398616369973,"up-regulated"
"Q9UM11",0.81541862297765,4.43532696798965,5.16228423755446,1.6358451224065e-06,8.39045797158854e-06,4.69656270047546,"up-regulated"
"P61165",-0.815341253739629,8.68246845531857,-5.74484640173223,1.46680504685472e-07,7.6223041234105e-07,7.0287065672753,"down-regulated"
"Q9UBH6",0.813518971579473,5.97428277262239,6.49899282550095,5.63257204797584e-09,3.04712339834215e-08,10.196542042799,"up-regulated"
"Q99871",0.81175734516929,7.20000248225075,6.41426748351548,8.1753937587469e-09,4.38727639156936e-08,9.83379587077317,"up-regulated"
"P01111",0.80565916800898,9.18576886832317,6.67550614711379,2.58056961176639e-09,1.41540826309936e-08,10.9569921590305,"up-regulated"
"Q9UI15",-0.801409803230218,9.28882522321973,-6.02956491130193,4.35338487160005e-08,2.28408293112478e-07,8.20747995891652,"down-regulated"
"Q9BWE0",-0.801097436522046,9.2394738829236,-6.09033760407279,3.35015080276066e-08,1.76731120880625e-07,8.46196862341722,"down-regulated"
"O00287",0.800417303557603,6.48033680388445,5.71091317851818,1.69283145705579e-07,8.7758884653923e-07,6.88979115570147,"up-regulated"
"Q8NB90",0.799692202727991,9.01308346573873,7.48816476209099,6.67077553464695e-11,4.42970048670945e-10,14.5247889861492,"up-regulated"
"Q2VPB7",-0.797754415479817,6.71113462330993,-6.1494674418958,2.59423889679382e-08,1.37103792000057e-07,8.7104898676818,"down-regulated"
"Q9UBV7",-0.794652449014442,5.73055621044506,-4.12956761841435,8.60402071912558e-05,0.000432138430921902,0.901499555962071,"down-regulated"
"Q96KR6",0.794619882752044,3.26014034683041,4.09278588899993,9.82093031231338e-05,0.000492973299404582,0.77598185824806,"up-regulated"
"Q9H490",-0.792874127866227,6.60727819661604,-4.52249762750119,2.01085192490916e-05,0.000101877698863045,2.286616159941,"down-regulated"
"Q5HYJ3",-0.789623625383524,7.6848308508452,-6.20693893548084,2.02177666819868e-08,1.07044645384421e-07,8.95287860624055,"down-regulated"
"F8WCM5;P01308",-0.788325408235064,8.3949013014986,-6.36488571530252,1.01513885905127e-08,5.42759246151627e-08,9.62308825869594,"down-regulated"
"O00399",-0.788022843178927,9.27549694499971,-6.10926855080034,3.08708215026901e-08,1.62952230735377e-07,8.54143828362472,"down-regulated"
