"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"P81605",1.11637957214067,7.74165589908783,8.91221518868112,5.53243954942593e-15,3.36550291192001e-14,23.5655618541572,"up-regulated"
"Q8N370",-1.11603192784322,5.92122922075492,-9.17289444822894,1.31939215501107e-15,8.51438602109891e-15,24.9753514227431,"down-regulated"
"Q92522",1.11578549677962,9.59020617108129,10.8920602416002,9.19513276312648e-20,3.00708495888862e-18,34.3969773695088,"up-regulated"
"O14647",-1.11405347865613,7.98028725327676,-12.1907389392768,6.52495878963204e-23,3.33885979476524e-20,41.5363847362935,"down-regulated"
"Q9HCE5",-1.11292332779164,8.59010802839186,-11.0888036156319,3.05906348288209e-20,1.40797847817943e-18,35.480722593291,"down-regulated"
"Q9NZ09",1.11164324783272,8.21161769145286,11.4625195528919,3.78557792580474e-21,3.8918315490678e-19,37.538262764288,"up-regulated"
"Q6ZVD8",-1.10894555665522,6.06069290400089,-6.92473114243244,2.13236514034221e-10,1.09760025774183e-09,13.2056125759414,"down-regulated"
"Q9UHJ6",-1.10834546743758,8.71953435450455,-10.6180354000513,4.2579339336333e-19,8.84003992569835e-18,32.8877446271759,"down-regulated"
"Q71SY5",1.10772451598209,6.92636452000703,11.5828048799774,1.93332488391664e-21,2.62781143206108e-19,38.1999201533161,"up-regulated"
"O75764",1.10516197383188,5.55066193605879,6.300284840009,4.79196303426883e-09,2.44202029496805e-08,10.166984487455,"up-regulated"
"O14503;Q9C0J9",1.10504430137773,5.22809437440498,8.96567032117695,4.12595364051516e-15,2.53830768874409e-14,23.8540084212841,"up-regulated"
"O95997",-1.10449895793102,8.76690798490761,-12.3124673978404,3.3168127847486e-23,2.21945803188677e-20,42.2024683864882,"down-regulated"
"Q9BWW4",1.10404936395926,8.08063189748368,10.5523423739593,6.14782474598093e-19,1.15507402732804e-17,32.5260654485388,"up-regulated"
"Q9H6F2",1.10347968606834,6.48766736970818,11.0551267907432,3.6931633093863e-20,1.59043701130453e-18,35.2952265740172,"up-regulated"
"P17535",-1.10270194209267,10.2189673009669,-11.0483112333673,3.83668105614748e-20,1.62382904223795e-18,35.2576848204794,"down-regulated"
"P28827",1.10254118716063,6.98027810720678,11.5523743366051,2.29149049905884e-21,2.88893852917577e-19,38.032565743265,"up-regulated"
"P24311",-1.10220251575434,10.3697839195125,-10.6429711799684,3.70373444662408e-19,7.99473596803546e-18,33.0250493575499,"down-regulated"
"Q14050",1.10182410870876,3.5907499561332,9.12183914064151,1.74803907545788e-15,1.11156373665264e-14,24.6986338114307,"up-regulated"
"Q15173",-1.10174997355564,4.88743142674577,-7.35403372597358,2.34374353349363e-11,1.21939144724049e-10,15.3667566665909,"down-regulated"
"O95810",1.10131738333192,4.81892001157836,10.3011948087512,2.50162492068584e-18,3.40025549766346e-17,31.1442368477604,"up-regulated"
"Q9BUT9",-1.10110253913008,8.25932487297892,-11.0383588054326,4.05633253603932e-20,1.67232401568749e-18,35.2028639745598,"down-regulated"
"Q7LGA3",1.09796239823371,7.27826661487911,10.2369390768733,3.5813028004037e-18,4.58143427363409e-17,30.7909939308796,"up-regulated"
"Q96JB2",1.09774043702977,7.53641384120902,11.4984733581272,3.09661656561689e-21,3.42399334358234e-19,37.73607369294,"up-regulated"
"Q9NYQ7",-1.09603324063411,6.70697087055459,-10.1206716467113,6.85215058962988e-18,7.85334097222533e-17,30.1522098911547,"down-regulated"
"Q6UX53",1.09571671745947,5.89874527353703,9.64379232781667,9.74253871841753e-17,7.8110916416142e-16,27.539289048613,"up-regulated"
"Q8WXB1",1.09554293279272,7.01679520990625,11.1061077873852,2.77685610162514e-20,1.32724567187017e-18,35.5760329872442,"up-regulated"
"P60900",-1.09448250502005,11.7065904544313,-10.1304181195735,6.48954084124894e-18,7.52700210373661e-17,30.2057368920144,"down-regulated"
"Q9UG56",1.0938419081644,6.611877795098,11.4617071795522,3.8028012607284e-21,3.8918315490678e-19,37.533792885821,"up-regulated"
"Q7Z4F1",-1.09382988747202,7.72227861762507,-10.9366125159728,7.16670112390151e-20,2.56275855940397e-18,34.6423962339517,"down-regulated"
"P36404",1.0931848437911,8.03114703430994,8.30062244212077,1.54427884331639e-13,8.57834077778372e-13,20.2937417423035,"up-regulated"
"Q96KR6",1.09225426258442,3.12913202225004,6.62198250461413,9.79754307305101e-10,5.00756916524505e-09,11.7155449257353,"up-regulated"
"Q9NZU5",-1.0918268818848,8.08043999964084,-8.50028664283874,5.23964258885771e-14,2.99472082000481e-13,21.3556257095405,"down-regulated"
"O15439",1.09181278612593,7.46288772683656,11.1893819942561,1.74293372920171e-20,9.90966046426515e-19,36.0346649149243,"up-regulated"
"Q99501",-1.09149519525584,6.02250112725366,-9.13808450047959,1.59840894658834e-15,1.02314638898984e-14,24.786652674013,"down-regulated"
"Q06587",-1.09078945586293,8.54033638091437,-11.6344712457037,1.4487946751504e-21,2.12366139350843e-19,38.4840016158376,"down-regulated"
"Q8TEC5",1.09049539569802,3.74556796899617,6.75728367340138,4.97373347714236e-10,2.54808642624625e-09,12.3777460315707,"up-regulated"
"Q7Z624",-1.09027003466523,8.08181029235988,-9.61596487107154,1.13700477991246e-16,8.95095437145561e-16,27.3872586547912,"down-regulated"
"Q96NE9",1.09014704321546,4.20769853106726,8.87072857782857,6.94520274163544e-15,4.19266611030442e-14,23.3419428919895,"up-regulated"
"P62837",1.08991300996327,9.36450039898286,11.2018495238132,1.62554903262278e-20,9.61949049985413e-19,36.1033233431698,"up-regulated"
"Q9NRN9",-1.08853427202022,8.39444628959492,-10.2034729345687,4.3168986228804e-18,5.37234636916117e-17,30.6070736731957,"down-regulated"
"P53611",-1.08802856667372,10.1276345542039,-10.82824629394,1.31398318987382e-19,3.91449992079192e-18,34.0454623369227,"down-regulated"
"O60303",1.0878662189515,4.90955459670224,9.98925154318183,1.42576377163177e-17,1.4673308839756e-16,29.4308796259654,"up-regulated"
"Q5K4L6",-1.08619631273115,6.63130796240981,-9.28374802592698,7.15670657688831e-16,4.81486392206894e-15,25.5771031295668,"down-regulated"
"Q8N782",-1.08588564214503,5.16611543962399,-8.59623608675347,3.11011218699726e-14,1.80245609025244e-13,21.8681987141514,"down-regulated"
"O00754",-1.08568125150379,9.35592307408243,-11.6530939237187,1.30572739538182e-21,2.03242713627312e-19,38.5863766949798,"down-regulated"
"O95479",-1.08552598074445,6.87647893892111,-10.6053883786693,4.56995600346824e-19,9.24512727306284e-18,32.8181095638271,"down-regulated"
"Q86YV9",1.08444531493992,7.1803154270711,10.5878852260866,5.03983614068531e-19,9.9639851335958e-18,32.7217407384817,"up-regulated"
"Q70UQ0",1.08436110574151,9.80946028593763,11.4974701816035,3.11402102155694e-21,3.42399334358234e-19,37.7305548353995,"up-regulated"
"Q96MC6",-1.08359638285071,5.68191069684158,-8.71201192667855,1.65457543250324e-14,9.74485557707897e-14,22.4885168175019,"down-regulated"
"P62937",1.08351949163964,15.1145070644819,10.9216173886043,7.79380688439324e-20,2.70112852937597e-18,34.5597945029209,"up-regulated"
"P62851",-1.08342136029651,14.7207261786256,-11.3136785421598,8.69828332383666e-21,6.94186849853717e-19,36.719067975858,"down-regulated"
"Q96PV7",1.08311833810923,4.5261894561249,8.40045142385252,9.00250585318355e-14,5.07535958631521e-13,20.8238382631584,"up-regulated"
"Q14108",-1.08302604337731,11.9916653514722,-12.1403535860633,8.63579969388167e-23,4.15567994203737e-20,41.2604601846035,"down-regulated"
"Q9UPV0",1.08300485453607,4.0602336022627,10.6797151016334,3.01576184487692e-19,6.84963767325962e-18,33.2273896668558,"up-regulated"
"P15882",-1.08228311603957,7.9859348748349,-11.6677048784283,1.20345140350579e-21,2.01323533828785e-19,38.6666904758935,"down-regulated"
"P01111",1.08190992138052,9.17393519466478,9.99602024884531,1.37298614247989e-17,1.42525136675806e-16,29.4680110209498,"up-regulated"
"P42356",-1.08174931655669,7.73504141559622,-11.4525590337406,4.00225237185506e-21,4.0017923428468e-19,37.4834564725836,"down-regulated"
"O60783",-1.08172916411413,8.6866560279672,-11.0520441707136,3.75739779066519e-20,1.60223545985277e-18,35.278246782305,"down-regulated"
"Q96QU8",-1.08014306287071,7.79637502391004,-11.0829030352206,3.16171223722285e-20,1.42803310490625e-18,35.4482220259104,"down-regulated"
"Q15759",-1.07953888105065,5.77528838881919,-7.88137367736495,1.46109827286005e-12,7.84089690043773e-12,18.0875845518446,"down-regulated"
"P35527",1.07909115256603,9.99622822055576,11.7303090474768,8.48552521064655e-22,1.57054433632797e-19,39.0107364838311,"up-regulated"
"Q99941",-1.07882435343186,7.17417089600219,-9.13035633495647,1.66792764138928e-15,1.06295256794471e-14,24.7447771969141,"down-regulated"
"Q70IA6",-1.07871995183053,8.71919370744578,-11.5860098268097,1.89902840241514e-21,2.62216636073164e-19,38.2175444278633,"down-regulated"
"Q96L58",-1.07846159788362,7.22145491273097,-10.3676764863483,1.72562917916808e-18,2.53140779588249e-17,31.5098584048571,"down-regulated"
"Q5D0E6",-1.0781886103826,7.47046121145402,-9.5383399556262,1.74897464969159e-16,1.32298525892758e-15,26.9634773010087,"down-regulated"
"Q86TW2",1.07789540808889,4.89779986027633,10.4787065753328,9.27879505880007e-19,1.58890232709649e-17,32.1207549084012,"up-regulated"
"Q9UHA3",-1.07755075466756,10.5770612354211,-8.65614789344052,2.24408969265105e-14,1.31191775782066e-13,22.188958842489,"down-regulated"
"Q9NS15",1.07673760409907,5.41748962599392,9.68118708248974,7.91552143399341e-17,6.49595480701025e-16,27.7436768235449,"up-regulated"
"Q8N1Q1",1.07560778345795,7.6677340931654,11.3266402615637,8.0902625371757e-21,6.71940394956497e-19,36.790424114864,"up-regulated"
"A0A0U1RRE5",1.07537094334501,9.19020261702887,10.833279836711,1.27750133875191e-19,3.83749077058578e-18,34.0731886998802,"up-regulated"
"Q96A58",1.07446879416507,4.75905758888585,10.128628061416,6.55467096846717e-18,7.57225534590916e-17,30.1959057046461,"up-regulated"
"P30536",-1.07304152863604,9.78539842978361,-10.3338129258893,2.08498254743915e-18,2.97332183281527e-17,31.3236059148882,"down-regulated"
"P51580",1.07299685843219,8.50947894668516,10.5599139480441,5.89300740129587e-19,1.1192854013946e-17,32.5677475617192,"up-regulated"
"P11177",1.07261592650528,12.3369437268117,11.7487094108402,7.65750855878158e-22,1.44810145549654e-19,39.1118321864212,"up-regulated"
"Q12962",-1.07247995658655,8.64281622904493,-11.2244888083229,1.43224233391682e-20,8.82746099010344e-19,36.2279924746591,"down-regulated"
"Q8WYP5",1.07215255191398,9.89181626516601,10.3562791499382,1.83907579918346e-18,2.68424838541894e-17,31.4471682649518,"up-regulated"
"Q7Z5L2",1.07136298227239,6.23029290684719,11.0704612060721,3.3895864402815e-20,1.50147435398075e-18,35.3796912898094,"up-regulated"
"O15304",-1.07121928334763,6.68444985001116,-7.3062409203424,3.00418856320023e-11,1.56207031149305e-10,15.1235923457736,"down-regulated"
"O00479",1.07093683691588,7.97112420850245,9.05099694694331,2.58157195124205e-15,1.61794628269846e-14,24.3151440847821,"up-regulated"
"Q96CP7",1.0706874951935,5.95411987767425,7.6787130380755,4.27634648617545e-12,2.25454170201456e-11,17.0341620167183,"up-regulated"
"Q9BUB5",-1.07033775349069,7.7229522130173,-10.6935769122553,2.79079530854315e-19,6.49390614585043e-18,33.3037279678597,"down-regulated"
"F8WCM5;P01308",-1.06995511326603,8.49063041066484,-9.63337008036923,1.03229120924604e-16,8.23089021927709e-16,27.4823422907148,"down-regulated"
"Q9NZ43",-1.06984405534526,9.24380601151325,-12.8980083888276,1.29513346950991e-24,3.75545535042224e-21,45.394239791198,"down-regulated"
"Q9GZT8",1.06970878458274,9.49933298171968,12.5670504666797,8.07725922263031e-24,8.78300974720763e-21,43.5928460228268,"up-regulated"
"O00571",1.06922711213911,12.3179259577672,12.3273365566869,3.05385819575984e-23,2.21945803188677e-20,42.2837766116093,"up-regulated"
"Q9Y2R9",-1.06891166744581,10.3550590628871,-11.2309601303372,1.38133897136987e-20,8.77099832988797e-19,36.2636272703264,"down-regulated"
"Q3KRA6",-1.06887965804282,6.14182791318528,-8.30317463394036,1.52315085377331e-13,8.47092131893859e-13,20.3072726487626,"down-regulated"
"Q9BYE7",1.06841952114339,6.0266881870497,6.648256705552,8.59291960527411e-10,4.39704750860467e-09,11.843652293768,"up-regulated"
"Q93015",-1.06840656636585,8.82070279193337,-11.6842102677346,1.09752644013345e-21,1.98903802140018e-19,38.757409507186,"down-regulated"
"Q9HBE1",-1.06818069209524,7.04808354900174,-10.2927489530353,2.62244570513117e-18,3.51868182224171e-17,31.0977981376103,"down-regulated"
"Q9NQG5",-1.06732167777807,11.9409028697743,-10.6004898975696,4.69686011758628e-19,9.47981117468284e-18,32.7911390016408,"down-regulated"
"Q8NFJ9",-1.06716176765106,6.42694406854169,-11.5029621035153,3.01992440372634e-21,3.41173018026175e-19,37.760767690266,"down-regulated"
"Q9UNZ5",1.06712820627411,7.83867889286508,11.9994278270064,1.89247686867847e-22,6.6565138867887e-20,40.4880679736825,"up-regulated"
"Q9HCC0",1.0664897781544,9.06923571015702,11.7662109802972,6.94510717647835e-22,1.37307925745875e-19,39.2079788231147,"up-regulated"
"O43760",-1.0664141695586,7.50666576306366,-10.7996508684858,1.54190736911929e-19,4.25811181078373e-18,33.8879522099907,"down-regulated"
"Q9UPQ3",-1.06638324288287,6.46910367431024,-10.2163300382884,4.01795293126606e-18,5.08025763794818e-17,30.6777276665267,"down-regulated"
"Q8NHH9",-1.06585670804111,10.3058770793427,-10.9182983398499,7.93986650027834e-20,2.74082931293338e-18,34.5415112971047,"down-regulated"
"P03973",1.06585067007655,6.73523442667969,9.61496912593283,1.14330612355712e-16,8.97619130760233e-16,27.3818196350961,"up-regulated"
"Q6EKJ0",1.06566506959315,8.15836095418551,9.13967265825494,1.58448441999973e-15,1.01647713639953e-14,24.7952589889169,"up-regulated"
"Q9Y5J1",-1.06521269879778,10.1683922663362,-11.8425514890625,4.53680753271371e-22,1.03205268550711e-19,39.6272338848577,"down-regulated"
"Q9NUP1",-1.06505409438515,8.45356047698008,-11.342897159801,7.38742025833239e-21,6.3671023166674e-19,36.8799164747829,"down-regulated"
"Q9BPX5",-1.06483118861674,11.3314605978069,-11.0659380197103,3.4764404618576e-20,1.51967615968338e-18,35.3547769149771,"down-regulated"
"O43815",-1.06462857675088,9.39249634176426,-11.6641551775193,1.22753667348586e-21,2.01478141936859e-19,38.6471790259661,"down-regulated"
"P14868",1.06451235593087,11.544851425439,11.1736776563041,1.90293633292855e-20,1.04110963271355e-18,35.9481788644132,"up-regulated"
"Q14157",1.06434841725651,11.0983055159723,11.131708782747,2.40638797074052e-20,1.23136287985128e-18,35.7170373491499,"up-regulated"
"Q8TD31",-1.06406507829655,6.18198973160121,-9.53340634409915,1.79747762881669e-16,1.35174303231682e-15,26.9365588599915,"down-regulated"
"P41440",1.06386195171792,5.69662899058378,9.34408289395253,5.12756404007207e-16,3.52885123295783e-15,25.9051293740959,"up-regulated"
"Q9UMR5",1.06383543627961,7.29401066485229,8.51311806229737,4.88699910220388e-14,2.79868368598233e-13,21.4240900789582,"up-regulated"
"Q6NTF9",-1.06363887277273,7.73939579560023,-7.93995046608978,1.0695126396226e-12,5.75723419064169e-12,18.3937302349899,"down-regulated"
"Q6N021",-1.06362783458567,6.2443591604218,-9.35617212376647,4.79601218663886e-16,3.33764080092572e-15,25.9708967554459,"down-regulated"
"P61952",1.06329542296861,7.70125479815241,9.54343442487454,1.70026007820505e-16,1.29062499304588e-15,26.9912754332849,"up-regulated"
"Q6UWZ7",-1.06273028267468,7.18008061372312,-10.3474430015959,1.93213186812623e-18,2.78271773523677e-17,31.3985683743652,"down-regulated"
"Q5VWG9",1.06259056470039,5.67775534667017,9.91208660946645,2.19144386203256e-17,2.12760827631933e-16,29.0077413961283,"up-regulated"
"P62241",-1.06232274167905,12.438852125032,-11.2842770463854,1.02523773753795e-20,7.73369334089838e-19,36.5571979596732,"down-regulated"
"Q9H490",-1.06159505870529,6.63960993617287,-7.8405978169379,1.81476324060577e-12,9.7029043823169e-12,17.874904182397,"down-regulated"
"Q8WWI1",-1.06143250347081,12.5143525591885,-10.9417684738073,6.96294573561764e-20,2.53433744577983e-18,34.6707981966215,"down-regulated"
"Q9HCE0",-1.0613896468666,6.83253174893402,-11.8392045961263,4.62227757808065e-22,1.03205268550711e-19,39.6088576004849,"down-regulated"
"P98082",-1.06116224934855,12.9350299920763,-10.5570140374778,5.98933069845558e-19,1.13510212953955e-17,32.5517831976693,"down-regulated"
"O15379",1.06112853360626,6.77480999525797,10.4194357710778,1.29226192499617e-18,2.04017903548851e-17,31.7946023144839,"up-regulated"
"Q9P2Y4",-1.06102304801985,5.20168012577448,-11.3848253918571,5.8439401455094e-21,5.58642146437212e-19,37.1107037064756,"down-regulated"
"Q12765",1.06043455202465,10.9258390291116,12.7048391203663,3.76643009109932e-24,5.4606958937455e-21,44.3437136643331,"up-regulated"
"P62280",1.06036479636436,11.9844304016495,11.6527304934433,1.30837934971025e-21,2.03242713627312e-19,38.5843788994733,"up-regulated"
"Q9Y3E0",1.06018361175886,6.81326933032409,10.6548785508485,3.46513606640638e-19,7.61192389941138e-18,33.0906185090501,"up-regulated"
"Q9Y6M0",1.0599610389561,7.77891124269941,11.1090784393275,2.73109747311622e-20,1.31987871770211e-18,35.5923949346774,"up-regulated"
"O43776",-1.05993895592412,13.0328723326999,-11.1785960217363,1.85130590988758e-20,1.02576497516637e-18,35.9752653119538,"down-regulated"
"Q99797",1.05924763439299,9.01431245303658,11.6549757370253,1.292081598482e-21,2.03242713627312e-19,38.5967210570224,"up-regulated"
"Q15042",1.05897543529405,9.95197065425947,10.9528765404653,6.5434418623441e-20,2.4110563092767e-18,34.7319877326873,"up-regulated"
"O75676",1.05872074201534,8.17726474342117,10.3489676642119,1.91574583549719e-18,2.76755378220882e-17,31.4069540377533,"up-regulated"
"O14757",1.05838171484936,7.65944897768018,10.5070122320108,7.92095834140502e-19,1.40241593626978e-17,32.2765430406284,"up-regulated"
"Q6AZZ1",1.05825499626278,3.18197145109386,7.41748976380697,1.68411727639661e-11,8.77779280250096e-11,15.6905483636292,"up-regulated"
"Q6AI39",1.0579448185442,4.95150772983577,11.8448973881644,4.47784493866028e-22,1.03205268550711e-19,39.6401139072261,"up-regulated"
"P53567",-1.05765930358623,7.55413717532234,-9.57372431358458,1.43732812586669e-16,1.10355846133401e-15,27.1565952752621,"down-regulated"
"Q13546",-1.05754480698583,9.24085552221639,-10.2189907850196,3.95871821595696e-18,5.04184680200212e-17,30.6923501171333,"down-regulated"
"Q5C9Z4",-1.05733803971597,8.65999002131975,-11.052131646412,3.75555969118408e-20,1.60223545985277e-18,35.2787286196318,"down-regulated"
"Q9P2F8",1.0572675082577,5.44622654956798,10.0721081918533,8.98373438647484e-18,9.91220566034146e-17,29.8855643968714,"up-regulated"
"P19021",1.0571404434751,6.81254888547702,9.82863168025199,3.48720081973895e-17,3.18646637929718e-16,28.5504841561792,"up-regulated"
"Q9Y5U9",1.0569755795109,8.55178334230031,10.1863210003737,4.75057249144161e-18,5.81226865021808e-17,30.5128280196793,"up-regulated"
"Q9BUE6",-1.05638643957165,8.67451852154044,-11.5644555030685,2.1419648553877e-21,2.78103765328621e-19,38.0990098270005,"down-regulated"
"P10124",-1.05619076765948,8.18209513989823,-11.2400964130878,1.31253930712626e-20,8.47117104696902e-19,36.3139358921843,"down-regulated"
"A7E2V4",-1.05609586628358,7.29735323952466,-10.3820300218558,1.59265175958475e-18,2.3991304315713e-17,31.5888142199064,"down-regulated"
"Q15303",1.05568794316445,7.46478916237889,10.0359163647014,1.09923800395921e-17,1.18052733289397e-16,29.6869171886831,"up-regulated"
"Q9UQC2",1.0553235315409,3.38271387357867,5.86735286857599,3.82176781810096e-08,1.93738684438579e-07,8.14629442707757,"up-regulated"
"Q8N0X4",-1.05514092183064,7.93556706116134,-12.233101307185,5.15557182906491e-23,2.98988795606905e-20,41.7682743182015,"down-regulated"
"Q96DM3",1.05498257474936,7.12688968141195,10.3515647523988,1.88815314794436e-18,2.73295245157538e-17,31.4212382154344,"up-regulated"
"Q7L8W6",-1.05478161342337,7.04593334750498,-10.8009213910024,1.53098794938046e-19,4.24296107711041e-18,33.8949504341318,"down-regulated"
"P17706",-1.05453871298915,9.08165264857088,-11.607559862742,1.68370702941322e-21,2.40107663096158e-19,38.3360422713455,"down-regulated"
"Q9UPP1",1.05451260274899,7.89407510455692,10.8985644672442,8.86658084467417e-20,2.92641861036854e-18,34.4328061411607,"up-regulated"
"O75909",-1.05427917346833,10.4859954006542,-10.6725574419505,3.13893241143116e-19,7.01942751851919e-18,33.1879726869307,"down-regulated"
"P17980",-1.05413138318319,13.9322551781235,-11.2841791612521,1.02579900310154e-20,7.73369334089838e-19,36.5566590292631,"down-regulated"
"Q53H80",1.05410415709735,5.15331814900581,8.47191218113347,6.11190889911442e-14,3.48639314841943e-13,21.2043211447635,"up-regulated"
"O43502",1.05382387277368,5.11504339561347,7.7668238837065,2.6838847933907e-12,1.42621342808221e-11,17.4910324396185,"up-regulated"
"Q08209",-1.05377019322223,10.2944696033722,-10.1466732399216,5.92691602918316e-18,7.00519599699244e-17,30.2950178928225,"down-regulated"
"P14373",-1.0536683524132,8.24933774551917,-11.1208030517728,2.55774125130973e-20,1.28611509509499e-18,35.6569717950959,"down-regulated"
"Q9Y5P4",-1.05363015429748,8.92735831461804,-11.8146556395425,5.30048119001297e-22,1.10397043469646e-19,39.4740573734422,"down-regulated"
"Q5T0D9",1.05362598276539,5.48653212774122,9.63096624380755,1.0461594629857e-16,8.3338289088943e-16,27.4692089457286,"up-regulated"
"Q9UGK8",1.05314959969729,4.82308966208334,9.57071977707695,1.46148474008414e-16,1.12111602768888e-15,27.1401935589432,"up-regulated"
"O43795",-1.05241849773227,8.94210080014223,-10.6782176694545,3.04112387181623e-19,6.87136014569594e-18,33.219143307157,"down-regulated"
"O14744",-1.05226322966864,11.6524864968334,-10.471405822244,9.66525796769785e-19,1.63458139393463e-17,32.0805760936811,"down-regulated"
"P21399",-1.05192226407127,12.0852238185322,-11.213197487059,1.52559464931494e-20,9.15251576164871e-19,36.1658146849233,"down-regulated"
"P22415",1.05180638026059,6.7181455225195,7.18008969928918,5.76872389853426e-11,2.98881055350503e-10,14.4847449622787,"up-regulated"
"Q9P299",1.05169451841766,7.68593403010366,9.66011789157407,8.89818603633591e-17,7.21572220317594e-16,27.6285070966856,"up-regulated"
"Q9BXV9",1.05138157879324,9.67004190241561,10.3054663396966,2.44265310689769e-18,3.34098103410425e-17,31.167724330294,"up-regulated"
"Q96T23",1.05137999359997,9.48380812028974,11.2264345519984,1.41674292109099e-20,8.82746099010344e-19,36.238706909835,"up-regulated"
"Q9H3Y8",-1.0513102633056,8.8377124757951,-10.5035463638697,8.07591498322492e-19,1.42211304532538e-17,32.2574667158081,"down-regulated"
"Q8N2K0",-1.05120392214168,9.39578025819986,-11.2713743651404,1.10193508067773e-20,7.92209360893852e-19,36.4861578131304,"down-regulated"
"P0CG29;P0CG30",-1.05112853363282,9.94570438133494,-11.0363204524922,4.10284807247851e-20,1.68352242370239e-18,35.1916360767188,"down-regulated"
"Q8WVZ9",-1.05055578040544,6.56795520296208,-10.0103946370192,1.26728573929068e-17,1.33463906126993e-16,29.5468728786744,"down-regulated"
"Q7RTV3",1.05025691703488,5.99525920396353,8.68690640995781,1.89753398525302e-14,1.1115587971526e-13,22.3538392231489,"up-regulated"
"Q9H5X1",1.04997269066348,8.28787569700739,12.0864276273216,1.16583811626347e-22,5.07081288668797e-20,40.9650094107677,"up-regulated"
"O43808",1.04968393611619,5.20864095352001,7.59722152477345,6.56932064868311e-12,3.45713976545035e-11,16.6132201783466,"up-regulated"
