score,prob,y_pred
156.10112866825514,0.461002311786708,1
156.10112866825372,0.4610023115908504,1
156.1011286682532,0.4610023115255646,1
156.10112866825497,0.4610023117649459,1
156.10112866825514,0.461002311786708,1
156.10112866824863,0.4610023108944682,1
156.10112866825497,0.4610023117649459,1
156.10112866825253,0.4610023114385168,1
156.1011286682551,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825105,0.4610023112208974,1
156.1011286682524,0.4610023114167548,1
156.10112866823516,0.4610023090664649,1
156.10112866825514,0.461002311786708,1
156.10112866825253,0.4610023114385168,1
156.10112866823908,0.4610023095887515,1
156.10112866825372,0.4610023115908504,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825395,0.4610023116126123,1
156.10112866825511,0.461002311786708,1
156.10112866825418,0.4610023116561362,1
156.10112866825514,0.461002311786708,1
156.10112866825398,0.4610023116343743,1
156.10112866823874,0.4610023095452277,1
156.10112866825298,0.4610023114820407,1
156.10112866825514,0.461002311786708,1
156.10112866825494,0.4610023117649459,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866824986,0.4610023110685637,1
156.10112866825347,0.4610023115473265,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825511,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825307,0.4610023115038026,1
156.10112866825514,0.461002311786708,1
156.10112866825136,0.4610023112644212,1
156.10112866825514,0.461002311786708,1
156.10112866825156,0.4610023112861832,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825315,0.4610023115038026,1
156.10112866825511,0.461002311786708,1
156.10112866825176,0.4610023113297071,1
156.10112866825514,0.461002311786708,1
156.10112866825494,0.4610023117649459,1
156.10112866825511,0.461002311786708,1
156.10112866825366,0.4610023115908504,1
156.10112866825352,0.4610023115690885,1
156.10112866825514,0.461002311786708,1
156.10112866825088,0.4610023111991355,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825506,0.4610023117649459,1
156.1011286682551,0.461002311786708,1
156.10112866825503,0.4610023117649459,1
156.10112866825006,0.4610023110903257,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825153,0.4610023112861832,1
156.1011286682524,0.4610023114167548,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.1011286682528,0.4610023114602787,1
156.10112866825418,0.4610023116561362,1
156.10112866825514,0.461002311786708,1
156.10112866824818,0.4610023108291823,1
156.10112866825514,0.461002311786708,1
156.10112866825116,0.4610023112426593,1
156.10112866825492,0.4610023117649459,1
156.10112866825492,0.4610023117649459,1
156.10112866825514,0.461002311786708,1
156.10112866825511,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825332,0.4610023115473265,1
156.10112866825514,0.461002311786708,1
156.10112866825494,0.4610023117649459,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825204,0.461002311373231,1
156.10112866825514,0.461002311786708,1
156.101128668255,0.4610023117649459,1
156.10112866825514,0.461002311786708,1
156.1011286682527,0.4610023114602787,1
156.10112866825503,0.4610023117649459,1
156.10112866825511,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.1011286682529,0.4610023114820407,1
156.10112866825312,0.4610023115038026,1
156.10112866825494,0.4610023117649459,1
156.101128668253,0.4610023115038026,1
156.10112866825514,0.461002311786708,1
156.10112866825474,0.4610023117214221,1
156.10112866825514,0.461002311786708,1
156.10112866825492,0.4610023117649459,1
156.10112866825514,0.461002311786708,1
156.1011286682388,0.4610023095669896,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.1011286682458,0.4610023105027532,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825463,0.4610023117214221,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866824977,0.4610023110468018,1
156.10112866825352,0.4610023115690885,1
156.10112866825514,0.461002311786708,1
156.10112866825474,0.4610023117214221,1
156.10112866825514,0.461002311786708,1
156.10112866823263,0.4610023087182738,1
156.10112866825327,0.4610023115255646,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866824628,0.4610023105680391,1
156.10112866825511,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825477,0.461002311743184,1
156.10112866825514,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.1011286682477,0.4610023107638966,1
156.10112866825364,0.4610023115908504,1
156.10112866825426,0.4610023116561362,1
156.1011286682551,0.461002311786708,1
156.10112866825514,0.461002311786708,1
156.10112866825494,0.4610023117649459,1
156.10112866825514,0.461002311786708,1
156.10112866825295,0.4610023114820407,1
156.10112866825514,0.461002311786708,1
156.10112866824886,0.4610023109379921,1
156.10112866825514,0.461002311786708,1
156.10112866825452,0.4610023116996601,1
