"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q96CP7",1.11736155118018,5.99177911394909,8.7856381369531,2.05242804698176e-15,1.0913246687466e-14,24.4181767107189,"up-regulated"
"P12829",1.11182478557073,10.9793447816304,6.97666878160422,7.18085010969264e-11,3.6508600294691e-10,14.1418426485506,"up-regulated"
"Q8NCH0",1.10995700309073,7.89583268227419,12.1235180929578,1.57684793410425e-24,3.10339370560471e-23,45.1261029883591,"up-regulated"
"Q9NZU5",-1.10773434347879,8.12033388650375,-9.67118249179409,9.011479456717e-18,5.02183598936459e-17,29.7673100312225,"down-regulated"
"Q9UBE8",-1.10603941930635,7.43687811688372,-10.8232687528412,6.42981626981316e-21,4.33925304353023e-20,36.9164507819822,"down-regulated"
"Q9H867",1.10199895362066,5.72297468685517,9.88580696028323,2.36758561568413e-18,1.33391368334432e-17,31.0855429808384,"up-regulated"
"P78410",1.10195373889089,5.02391439847542,11.110155666114,1.03579079213033e-21,7.86929615785308e-21,38.7190672582626,"up-regulated"
"O60487",-1.10005596696286,5.2350313892602,-8.46542591915274,1.40200702394288e-14,7.36922000077285e-14,22.5269107484721,"down-regulated"
"Q7L804",-1.09782442945307,5.20483631849834,-7.90787577163417,3.73056019800781e-13,1.92937830930261e-12,19.3007898133022,"down-regulated"
"Q5VW32",1.09765659173715,9.24827815989573,13.3641355011935,5.46076755190105e-28,1.4996670323422e-25,52.9966779639274,"up-regulated"
"O76080",1.09722357527632,6.71084651817316,12.8575414749087,1.41205236313269e-26,1.05891754369752e-24,49.7839516446773,"up-regulated"
"Q24JP5",1.09659162737132,4.97131518973875,10.1015602600992,6.13497792966539e-19,3.54135189184865e-18,32.4177501466582,"up-regulated"
"Q96DA6",1.09561733956116,8.56215180259364,12.2950595918414,5.24026414576871e-25,1.37719207867196e-23,46.2142455435491,"up-regulated"
"Q2TAA5",1.09470721492277,8.49012256246057,11.0159796186826,1.88743323670497e-21,1.37741457433696e-20,38.1265934397236,"up-regulated"
"Q49AM3",-1.09102383917535,6.68675127576918,-5.33744029525468,3.11312749822617e-07,1.55907289044729e-06,5.98535551224333,"down-regulated"
"Q8IZP6",-1.08949754537284,5.48102512608404,-10.0899704051826,6.59763866710311e-19,3.80337036216899e-18,32.3460188190984,"down-regulated"
"O60264",1.08835126432147,10.0390669182123,13.4190097006242,3.84049054129112e-28,1.31266957295351e-25,53.3443331246362,"up-regulated"
"Q96F24",-1.08820923129928,7.81779668703459,-13.4156807200805,3.92337152509384e-28,1.31266957295351e-25,53.3232448794732,"down-regulated"
"Q8WZ64",-1.0881140665392,5.65564973121052,-9.90892584545291,2.04925816939966e-18,1.15681355065592e-17,31.2279695822035,"down-regulated"
"Q08117",1.0879966159966,7.29801446508888,11.8301267853238,1.03610002075214e-23,1.36976201831655e-22,43.2666225688218,"up-regulated"
"Q8NBN7",1.08752666041785,8.6340209348856,12.8686884522271,1.31446787604322e-26,1.01190761537168e-24,49.8546875838111,"up-regulated"
"Q9Y3C4",-1.08615430202164,8.29530161142923,-12.2024590860458,9.49832725984507e-25,2.1131956223374e-23,45.6267862696655,"down-regulated"
"P09132",1.08572114138087,8.97574209695556,13.1883762682034,1.68695413817502e-27,2.8220796246124e-25,51.8826206033578,"up-regulated"
"P49441",-1.08536323186241,9.31589499484469,-13.0881271353364,3.2109486744572e-27,4.10765331163282e-25,51.2468748896831,"down-regulated"
"Q5T890",-1.08471278269955,5.09753413775818,-7.53784821315741,3.1271052445009e-12,1.60204290470632e-11,17.2133148265774,"down-regulated"
"Q9NZ71",-1.08370871272658,6.43123651143348,-12.2978881437434,5.14591420116431e-25,1.36893907143512e-23,46.2321919656673,"down-regulated"
"Q86SR1",-1.08343459378333,8.11180285393264,-13.0807830040343,3.3660036339739e-27,4.24207722316186e-25,51.200293334515,"down-regulated"
"Q01629",1.08292011262186,6.76756593917754,9.58513255324663,1.53689558597661e-17,8.49933547514971e-17,29.240910919766,"up-regulated"
"P20810",1.08256070387879,12.0711548395249,11.6089179190506,4.27603749057726e-23,4.53072474184307e-22,41.8665729047397,"up-regulated"
"Q9NVD7",-1.08224292800716,10.2015858160922,-12.2257569799345,8.1783736387884e-25,1.93325196423425e-23,45.7745754759292,"down-regulated"
"Q96CN4",-1.08156824078359,6.24212599017388,-11.3870493456345,1.76831842376571e-22,1.58583525446783e-21,40.4646291402674,"down-regulated"
"Q5HYJ3",-1.0815410418653,7.78719914736953,-11.2668738216544,3.81078827136748e-22,3.17833625816162e-21,39.7064184518561,"down-regulated"
"Q16342",1.08111267570481,8.63276397403063,11.7711075211551,1.51264355376665e-23,1.8717619166737e-22,42.8928935605885,"up-regulated"
"Q14494",1.07993248106354,4.42493679601092,11.7495954187,1.73628834588686e-23,2.1094933409036e-22,42.7567045561382,"up-regulated"
"Q9BW19",-1.0799109578844,9.67878348478325,-12.1634020994132,1.22059544747617e-24,2.57093457568891e-23,45.3790519984961,"down-regulated"
"Q9BTP7",-1.07859207034042,5.38160559606183,-8.23914948121417,5.36567647654322e-14,2.79497123769158e-13,21.2067465419912,"down-regulated"
"Q9HD20",1.07844281098366,8.5521391672016,12.307559901623,4.83594647880162e-25,1.31462182559673e-23,46.2935575594482,"up-regulated"
"Q9P299",1.07644243046049,7.63557533718446,12.7336917723416,3.12915963345581e-26,1.78537232205399e-24,48.9979657908291,"up-regulated"
"Q66K14",-1.07577882471155,9.07569731273889,-12.9435441205128,8.12665705704309e-27,7.2136520142059e-25,50.3296686769723,"down-regulated"
"Q96QU8",-1.07572591515901,7.7991644490277,-12.0409315571805,2.67940618580002e-24,4.65145921010774e-23,44.6024414373781,"down-regulated"
"O95365",1.07537199329046,8.47010298027885,12.3694338842658,3.24983738069513e-25,9.95434344178414e-24,46.6861646397621,"up-regulated"
"P11169;Q8TDB8",1.07534559655991,5.7413971839271,12.8500027613399,1.48212422081601e-26,1.07441654973988e-24,49.7361121811918,"up-regulated"
"P48449",1.07523478578213,9.51422504536175,13.4482751623026,3.18328097286068e-28,1.20397222534413e-25,53.5297080825158,"up-regulated"
"P28070",1.07431635932014,11.0776968432549,12.8617146895789,1.37469765107296e-26,1.03986911884206e-24,49.8104339645021,"up-regulated"
"Q13670",1.0741985191248,6.46675366548992,12.2183424069982,8.57723618546744e-25,1.98439833982397e-23,45.7275404264897,"up-regulated"
"Q16798",1.07399230636047,7.1646752592306,13.9002239941107,1.76071677205595e-29,1.91455940001434e-26,56.3886343543432,"up-regulated"
"O95633",1.07375604322056,6.52424928517922,11.9299776938197,5.46082985085906e-24,8.14815761108456e-23,43.8991856020744,"up-regulated"
"Q7L1T6",1.07321485420332,6.93724767229556,12.2553097100874,6.76450314210621e-25,1.69580440441446e-23,45.9620550573261,"up-regulated"
"Q6NUK1",-1.0722883158594,12.302591912728,-12.9280222075143,8.97870948821752e-27,7.73324691465388e-25,50.2311829250607,"down-regulated"
"O14908",-1.07162174692546,10.3275467884861,-13.0751686132834,3.48957222355176e-27,4.24207722316186e-25,51.1646823405022,"down-regulated"
"Q7Z3C6",1.07154276667715,9.29508673883692,13.5030066377076,2.2411130360696e-28,1.02607591056681e-25,53.8763201626663,"up-regulated"
"O75348",-1.07112188460311,12.4118103186879,-12.8174658189674,1.82670531426688e-26,1.26115154990537e-24,49.5296322397921,"down-regulated"
"O43248",1.07082250931884,2.6018679304222,8.42545050961563,1.77889815331031e-14,9.31645697510319e-14,22.2926611944512,"up-regulated"
"P62140",-1.07068788131406,10.4743879635678,-12.5406777591142,1.08153251152944e-25,4.54504894579451e-24,47.7729323514674,"down-regulated"
"Q9HAJ7",1.06995799371057,6.2028945353152,9.30809980745227,8.49778363610613e-17,4.62013874065545e-16,27.5551818984388,"up-regulated"
"Q68CZ6",-1.06870505596356,8.58920093102554,-11.1882128789159,6.29605474988472e-22,5.00634188932789e-21,39.2106297337962,"down-regulated"
"Q8N370",-1.06868393728162,5.94458595074303,-10.5031264086282,4.89039276318287e-20,3.03434569521596e-19,34.9136947144709,"down-regulated"
"A0JLT2",1.06800262181111,7.65464438167025,12.5390242700565,1.09308427924535e-25,4.57150968517081e-24,47.7624379890169,"up-regulated"
"P22681",-1.06793062429247,8.64121338772018,-12.1999064498425,9.65531497258659e-25,2.12770982251945e-23,45.6105943097524,"down-regulated"
"O43488",-1.06764538195306,10.5862444502264,-12.4829006282331,1.56770425784385e-25,5.85298684076553e-24,47.406239176832,"down-regulated"
"Q96RK0",1.06756146421073,6.50491181250333,11.9080941351632,6.28389235721522e-24,9.1717415462106e-23,43.7605239282078,"up-regulated"
"Q9Y5P4",-1.06746368864239,8.94050788081884,-14.3266636022791,1.15601310799953e-30,4.69421418894291e-27,59.0778436324949,"down-regulated"
"Q8N726",1.06709161638322,9.23738610538172,11.683768320744,2.64741878681682e-23,3.03024947717362e-22,42.3400808043959,"up-regulated"
"Q9UKM7",1.06658823358888,8.5421176794086,12.8555227570925,1.43048469312966e-26,1.06357148252435e-24,49.7711412379713,"up-regulated"
"Q5U4P2",1.06632671617315,5.23491834093467,11.0288277318637,1.7391445255317e-21,1.2734695477778e-20,38.2073825940776,"up-regulated"
"Q8IVV7",-1.06625506785328,6.50771937715717,-10.9407712329734,3.04632134016881e-21,2.15271724923871e-20,37.6539461640535,"down-regulated"
"Q9BRP8",1.06590917092782,10.280963598722,11.8543934318663,8.86783757178976e-24,1.1978465688975e-22,43.4203230568523,"up-regulated"
"Q6PJT7",1.06588214683854,9.94929944357698,13.1038344040305,2.90288958709031e-27,3.82609644213615e-25,51.346497949697,"up-regulated"
"Q86UE4",1.06577063230447,12.4412926648473,13.4617450334279,2.91985743506843e-28,1.20397222534413e-25,53.6150209315816,"up-regulated"
"Q9H2F3",1.06534178703156,4.57928260341686,10.5045140511222,4.84768074904266e-20,3.00999106609009e-19,34.9223527742568,"up-regulated"
"Q96HP0",1.06475638426498,4.69311067504854,10.4528342819112,6.71983826050317e-20,4.12823962062973e-19,34.6000459757057,"up-regulated"
"Q15759",-1.06428312855969,5.81524060482086,-9.48288356862819,2.89358670173611e-17,1.59110687221254e-16,28.6170927557721,"down-regulated"
"P50336",-1.06403427889459,8.80762669602091,-12.4056318678721,2.57552711584305e-25,8.45453221913912e-24,46.9158699550287,"down-regulated"
"Q5T9L3",-1.06400968181237,8.6627865164497,-12.9655200495302,7.05678965552864e-27,6.67250143624388e-25,50.4690995662693,"down-regulated"
"Q6XUX3",1.06376924520145,6.01473438167312,10.8703424555434,4.76748049733241e-21,3.28103740872584e-20,37.211761571053,"up-regulated"
"A1L020",-1.06363064834121,5.96126857247686,-11.6628507405884,3.02706415588602e-23,3.3759527041093e-22,42.2077300854664,"down-regulated"
"P36404",1.06346087045666,8.01939954472956,10.4738322110446,5.88503767564957e-20,3.62820288734767e-19,34.7309660509749,"up-regulated"
"P26651",-1.06262874338645,7.51427819697719,-11.8587386504505,8.62412727183066e-24,1.17234490409407e-22,43.4478470162424,"down-regulated"
"Q96JM2",1.06259507751764,4.36856049296219,11.1665139245124,7.23083709183907e-22,5.67187122289523e-21,39.0739381214005,"up-regulated"
"Q9H4A5",1.06234753027695,7.98637554542655,13.9195726211477,1.55576824676957e-29,1.91455940001434e-26,56.5108445764378,"up-regulated"
"Q15029",1.06218020197485,10.8275222026647,12.2123774839459,8.9121851252945e-25,2.04067587883781e-23,45.6897020538015,"up-regulated"
"Q8NCG7",-1.06214128910354,8.31522387946405,-10.8972813389439,4.01706535437529e-21,2.78886285057547e-20,37.3808464675653,"down-regulated"
"Q13303",1.06208097483045,7.72965511974722,12.2626227794271,6.45411584156944e-25,1.63704568467176e-23,46.008450580314,"up-regulated"
"Q8NBA8",-1.06194361869866,5.52835621049215,-8.44004528848257,1.63087547725093e-14,8.55152849704994e-14,22.3781346174928,"down-regulated"
"Q96C12",-1.06188454267142,7.65975406512668,-11.0954575778881,1.13752866350104e-21,8.60466247286569e-21,38.6265556842706,"down-regulated"
"P04818",-1.06130162017178,11.7853346228651,-13.2214737067279,1.36406544561608e-27,2.4637621399701e-25,52.0924671375897,"down-regulated"
"P27707",1.06089094011444,8.69381742573,12.5770562466393,8.5609984211579e-26,3.78104787880649e-24,48.0038212294796,"up-regulated"
"O00287",1.0608085477799,6.39402257247323,11.1828589684183,6.5148369223437e-22,5.16190986988448e-21,39.1768999751476,"up-regulated"
"Q96T17",-1.06078362390648,8.9252991418358,-11.6647148281536,2.99113143557851e-23,3.34561223885285e-22,42.2195238621997,"down-regulated"
"Q8WTW4",1.06010586700936,5.35888831761655,11.7862324534958,1.37286382187341e-23,1.7383613371873e-22,42.9886572286837,"up-regulated"
"P12036",1.05957787876838,7.70620166438488,12.2112953934803,8.97433425994042e-25,2.04196099099767e-23,45.6828379003452,"up-regulated"
"O94900",1.05944608614875,4.91355776241632,11.0642265281162,1.38803451295652e-21,1.02937018143298e-20,38.4300369632106,"up-regulated"
"Q9NVX0",1.05944503810236,6.40344522028087,12.6469204218847,5.46467642883076e-26,2.63328525502819e-24,48.4472436929745,"up-regulated"
"P18084",1.05921139958798,8.63863483131785,11.210296974618,5.46848935786951e-22,4.43340064530353e-21,39.3497808040888,"up-regulated"
"Q9Y3E7",-1.05912110086227,9.23566091487565,-10.5739322637741,3.12490585896659e-20,1.97125134642134e-19,35.3557470579927,"down-regulated"
"Q9NQX5",1.05902427286448,5.60356612913109,10.777893402364,8.57713326715029e-21,5.71743159317551e-20,36.6319830431327,"up-regulated"
"Q9P2T1",1.05900420690507,8.03435292112599,12.8243903726914,1.74721938066696e-26,1.23328884946366e-24,49.5735763078917,"up-regulated"
"Q9NXD2",1.05888705330685,5.95785398373474,12.3021660646627,5.00643520380244e-25,1.34832754916029e-23,46.2593344623935,"up-regulated"
"Q7Z2E3",-1.05842424349681,9.35762135010605,-12.3251836406757,4.31832841375212e-25,1.20658400136966e-23,46.4053802219406,"down-regulated"
"Q9C0C4",1.05823290054844,5.12507719680221,10.7627248353299,9.44406122355656e-21,6.24744399876187e-20,36.5369303586296,"up-regulated"
"Q969V5",-1.05789553977382,9.01487312858367,-12.7445038072283,2.91915636443436e-26,1.73929734343935e-24,49.0665859486617,"down-regulated"
"Q9Y2J4",1.05763857574597,5.77311501545545,12.3626385753062,3.39484936293509e-25,1.02845568622999e-23,46.643044417166,"up-regulated"
"Q96KR6",1.05730967691144,3.18169210415737,7.42506565502276,5.92449971315386e-12,3.0298191066858e-11,16.586483530455,"up-regulated"
"Q7Z3D4",1.05714719141604,5.65540565696997,11.2953871708744,3.17637594528837e-22,2.68004794840577e-21,39.8862339683638,"up-regulated"
"Q12962",-1.05707278680791,8.61405018097045,-11.3440751332132,2.32725821428209e-22,2.02448192060399e-21,40.193395478153,"down-regulated"
"Q14050",1.05680060783401,3.52463235524875,10.317490118535,1.57824569350197e-19,9.47492014339106e-19,33.7574103506092,"up-regulated"
"Q9Y6M0",1.05663870455769,7.78631786624246,12.8617175999843,1.37467194782657e-26,1.03986911884206e-24,49.8104524332486,"up-regulated"
"P22314",1.05625172425425,12.9659318193325,12.8070685749351,1.95289738249274e-26,1.29681330765682e-24,49.4636493485955,"up-regulated"
"Q9UHB4",1.05622295089476,6.21980129085555,12.8088688404584,1.93043953909295e-26,1.29681330765682e-24,49.475074235479,"up-regulated"
"Q7RTP6",-1.05619231814013,8.45787358668855,-13.6985062420908,6.4032877625452e-29,4.28478463433697e-26,55.1135786331056,"down-regulated"
"Q92870",1.05554077069845,6.87738565688711,12.3210463557599,4.43463424337273e-25,1.22856316188215e-23,46.3791287837656,"up-regulated"
"Q96GK7",1.05533069831267,8.7394990800924,13.7602054143364,4.31343336150208e-29,3.75225568117066e-26,55.5037577362227,"up-regulated"
"Q9Y385",1.05516384790005,6.27934762140854,12.6479856993655,5.42739882594713e-26,2.63328525502819e-24,48.4540049202602,"up-regulated"
"Q9Y2T3",-1.05490832651279,9.72893763710633,-13.0742113960431,3.51108817183186e-27,4.24207722316186e-25,51.1586108412473,"down-regulated"
"Q13546",-1.05474195573791,9.25999747030483,-11.1975783123423,5.93083715412428e-22,4.74194415475433e-21,39.269636918368,"down-regulated"
"Q16630",1.05473183075618,9.71717097881084,12.7373191160775,3.05707293041073e-26,1.7852802842147e-24,49.0209873194008,"up-regulated"
"O75140",-1.05452267565054,6.57158301273679,-12.8527222363442,1.45645462271413e-26,1.07370328499917e-24,49.7533695927318,"down-regulated"
"A4D2B0",-1.05448270472448,6.38405934450317,-7.83882536200123,5.56574986288189e-13,2.86827358158825e-12,18.9077949368984,"down-regulated"
"Q9UDY4",-1.05401483544185,10.8360589316869,-12.4850531036955,1.54617223965381e-25,5.79747944515021e-24,47.4198999670395,"down-regulated"
"P09012",-1.05370665232692,11.1022834403313,-11.7536324023491,1.69193742362891e-23,2.07006521070996e-22,42.7822605567651,"down-regulated"
"Q96EL2",1.05364773171158,6.86834932842676,11.6361407333006,3.5919080490317e-23,3.89115916793609e-22,42.0387570475144,"up-regulated"
"Q9BT17",1.05364693670112,5.93617983939582,11.1356599489598,8.80339302045851e-22,6.79509457719331e-21,38.8796317876128,"up-regulated"
"P15260",-1.05357524204105,7.42894826416553,-13.1099353258728,2.79136994889778e-27,3.73571187468644e-25,51.3851917002786,"down-regulated"
"P62837",1.05353499974411,9.3363547675993,10.5597810418354,3.41766086338424e-20,2.14813813949274e-19,35.2673557635351,"up-regulated"
"Q86TW2",1.05320401307834,4.96907084033152,11.8651240558049,8.27808044207397e-24,1.13582053258047e-22,43.488295311179,"up-regulated"
"Q9Y4X0",-1.05244616252296,9.17659636704589,-12.096095078562,1.88040626511194e-24,3.54061777060796e-23,44.952202676447,"down-regulated"
"Q7Z7F7",1.0522721677812,7.82084381152915,12.0581651121955,2.39881932479842e-24,4.2848725475198e-23,44.7117019398252,"up-regulated"
"Q8NBZ7",1.0517006716092,6.10010248454904,12.2857483694414,5.56324001399818e-25,1.4576694241497e-23,46.1551690564974,"up-regulated"
"P68402",1.05152869084189,10.3867176306852,12.8956428741921,1.10547128392124e-26,8.74226790802809e-25,50.0257284654217,"up-regulated"
"Q9BYD1",-1.05145141500721,11.0826220414188,-12.4490181747256,1.94898339740826e-25,6.86405124455645e-24,47.1912062867414,"down-regulated"
"P21397",1.05143502899417,7.35395670534689,13.3554410898098,5.77401115160037e-28,1.4996670323422e-25,52.9415867376631,"up-regulated"
"P39880",1.05109809762104,7.9157778627779,13.5923801361854,1.26378531038846e-28,6.87104275941824e-26,54.442107025345,"up-regulated"
"Q9Y6Y8",1.05090582562762,9.48906510109165,12.2289581050349,8.01195278196737e-25,1.89907294960039e-23,45.7948824051544,"up-regulated"
"Q8NI60",-1.05079420629773,8.48705755115181,-12.1689541870665,1.17784588900946e-24,2.51129445796403e-23,45.4142665287585,"down-regulated"
"Q9H5Q4",-1.05075485189807,10.6440441955115,-13.0136572291034,5.18002595475145e-27,5.5630920716522e-25,50.7744926080069,"down-regulated"
"Q96EK4",-1.05068445038409,7.00031107122602,-12.1261276554372,1.55064853909045e-24,3.07268602313162e-23,45.1426521246678,"down-regulated"
"Q96JP5",-1.05065830430004,9.56938832834848,-12.6961024691449,3.98400709831036e-26,2.13378627041461e-24,48.7593959592243,"down-regulated"
"Q01995",1.05018862873591,8.23696450018106,12.6528406761988,5.26070153700717e-26,2.60016151536508e-24,48.4848190361928,"up-regulated"
"O43502",1.0498656513186,5.12993449037645,8.62654204694355,5.34844050121348e-15,2.83005376642677e-14,23.4752795507789,"up-regulated"
"Q9P242",-1.04977600725438,7.99839883755605,-11.221427386679,5.09350422919502e-22,4.15650968947162e-21,39.4199256536452,"down-regulated"
"Q8NBJ4",-1.04964377311496,11.1897280763326,-13.0980010039223,3.01368525574369e-27,3.91284299100215e-25,51.3095002473977,"down-regulated"
"Q9Y2X7",1.0489943690493,8.61311757673443,12.8817649962484,1.20855434444956e-26,9.38679843068457e-25,49.9376665087018,"up-regulated"
"Q96PZ0",-1.04889057915531,10.8233139415001,-11.8861733155123,7.23263065036667e-24,1.02470120566026e-22,43.6216413023133,"down-regulated"
"Q9ULH0",1.0488140285513,7.78572737923074,13.776645453355,3.88253728096104e-29,3.75225568117066e-26,55.6076969724073,"up-regulated"
"Q13470",-1.04879297252335,7.80855909086356,-12.2487642322817,7.05494490870119e-25,1.74846056298552e-23,45.9205299871448,"down-regulated"
"P19784",-1.04857651106086,9.80213171623331,-12.1813554309455,1.08768676376862e-24,2.34783800447226e-23,45.4929244917581,"down-regulated"
"Q5JVF3",-1.04854598443482,9.13991127040891,-11.8774701142369,7.64786240188919e-24,1.06959413237997e-22,43.5665051872042,"down-regulated"
"Q8WUI4",-1.04846869563248,9.1364065834449,-11.5799551815075,5.14732168483989e-23,5.33689527251755e-22,41.6834214989441,"down-regulated"
"O00299",1.04781982737454,11.6663368258311,12.9867941833288,6.155491944448e-27,6.19219285590937e-25,50.6040715474334,"up-regulated"
"O14524",-1.04776000077896,9.55931399186914,-10.4925362217742,5.22896629821136e-20,3.23749308385343e-19,34.8476252557593,"down-regulated"
"Q9P0I2",-1.04774816212804,9.88638667436462,-10.487220292367,5.40763209384407e-20,3.34097951593392e-19,34.8144652029142,"down-regulated"
"Q5D0E6",-1.04724604657947,7.4742203191544,-10.9519606900511,2.83697872305226e-21,2.01460227851686e-20,37.7242372075449,"down-regulated"
"Q9H8W4",-1.04703595092937,8.10031648295387,-13.1618773761549,1.9997850266138e-27,3.21052701520296e-25,51.7145934109089,"down-regulated"
"Q15257",1.04699111920452,11.2382008963987,12.5036588095917,1.37195568535032e-25,5.3518576263957e-24,47.5379830220747,"up-regulated"
"Q8IYB7",-1.04696373379539,9.00241421298478,-12.5325337303305,1.13963424956457e-25,4.63255997054309e-24,47.7212439291573,"down-regulated"
"A6NHL2",1.04666601997284,6.65550980480059,10.8511859734353,5.38474480759609e-21,3.68253892148415e-20,37.0915621972532,"up-regulated"
"Q9H3H3",1.046137443333,7.85700344635919,13.065578390715,3.71123348608573e-27,4.36270541830537e-25,51.1038521348405,"up-regulated"
"Q8TB03",-1.04611468471153,8.8287156145145,-12.307835745539,4.82738529660571e-25,1.31462182559673e-23,46.2953077586648,"down-regulated"
"Q13642",1.04611442448429,10.5126891032765,13.2189203185993,1.38660608377386e-27,2.4637621399701e-25,52.0762788553734,"up-regulated"
"Q14802",-1.04580143529366,4.41384997399288,-9.76014868027261,5.18257108826556e-18,2.89924025059949e-17,30.3128508019984,"down-regulated"
"Q8N983",1.04578208075622,9.69535760266165,11.6693240258171,2.90410190441613e-23,3.27662548203838e-22,42.2486861495113,"up-regulated"
"P07902",1.04563123837475,7.93700602509809,12.9206558111773,9.41379262820364e-27,7.88607834745808e-25,50.1844424833372,"up-regulated"
"Q96C19",1.04548421952022,9.47642481306446,12.4985028679197,1.41816713501854e-25,5.48294929223389e-24,47.5052601211995,"up-regulated"
"O94817",1.04548287950058,6.65549028517906,11.9569679616177,4.59253273003764e-24,7.05326220979085e-23,44.0702251862966,"up-regulated"
"B2RUZ4",-1.04502321770431,6.66357114217302,-10.1643773698493,4.1356229013105e-19,2.40801764514726e-18,32.8068507469293,"down-regulated"
"P55795",1.04472972571618,9.6205177640364,12.3916778943218,2.81708240621661e-25,8.99604219168417e-24,46.8273192666849,"up-regulated"
"Q9NRG4",1.04432380207979,7.77553317223406,11.8703768505378,8.00384003357259e-24,1.1034136997155e-22,43.5215701219858,"up-regulated"
"P29692",-1.04431449253364,15.1821302934973,-12.7321320018447,3.16067752151183e-26,1.78537232205399e-24,48.9880664344142,"down-regulated"
"Q9Y252",-1.04417123174265,9.79601200100109,-10.7408885760821,1.0847783557598e-20,7.1380385149429e-20,36.4001329681606,"down-regulated"
"Q5ST30",1.04406848889127,6.87722059167148,12.1105832402846,1.71338958481219e-24,3.30482838099363e-23,45.0440758405565,"up-regulated"
"P53582",-1.04404398027582,9.59603137706723,-12.0972523445541,1.86648755794574e-24,3.52969027534131e-23,44.9595410246641,"down-regulated"
"Q8IWE2",-1.04391674075288,10.549041964167,-12.982404092028,6.33153122022309e-27,6.19219285590937e-25,50.5762194957281,"down-regulated"
"P51532",-1.04333748002379,10.8584528612444,-13.2594512359699,1.06899464264877e-27,2.38440625548759e-25,52.3332237980007,"down-regulated"
"Q8TCE6",1.04327496947581,6.79531558799923,12.7615112437569,2.61697508708932e-26,1.61009412164545e-24,49.1745249261774,"up-regulated"
"Q8TEM1",-1.04324809681207,11.522180370033,-12.6655339760183,4.84866740576343e-26,2.45510068333e-24,48.5653821475309,"down-regulated"
"Q96KB5",-1.04320610581419,11.0292367189186,-14.0572388528595,6.45299818119852e-30,1.11686985130628e-26,57.3798702620795,"down-regulated"
"O00264",1.04294571484598,12.9390117296424,12.4899179758744,1.49859022359447e-25,5.69010975863355e-24,47.4507752099344,"up-regulated"
"Q15436",-1.04288161462709,11.9629689988769,-11.5621464005357,5.76893683360201e-23,5.9045510722701e-22,41.5708241139889,"down-regulated"
"O95487",1.04277451210252,8.93499527445367,13.075259097713,3.48754518687158e-27,4.24207722316186e-25,51.1652562701446,"up-regulated"
"Q9UNH6",1.04270544071442,7.16217065903275,11.839508943314,9.75602426964619e-24,1.29767056760936e-22,43.3260450089345,"up-regulated"
