"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q8N726",1.36025464435985,9.15701098499611,6.12320380110662,3.06797369678699e-06,0.000476576842649107,4.67352778239505,"up-regulated"
"P12829",1.35869183051736,11.1985079455592,3.35886336909349,0.00272505188902634,0.0159202326276965,-1.76723359572931,"up-regulated"
"P51817",-1.35687911593821,6.19469826107611,-4.09814868336022,0.000443318610941045,0.00399629906380949,-0.0573223470790536,"down-regulated"
"P51965",1.35034370688136,8.21622719005445,1.7949647995647,0.0858595283405092,0.319457671956411,-4.86732780292305,"unchanged"
"O60268",1.349740899297,5.27675241693346,6.3263119557229,1.89724851223213e-06,0.000406453457695619,5.12941431883071,"up-regulated"
"Q86VX9",-1.34737500546317,4.80415245307424,-4.27521505962968,0.000285407114647472,0.00313394755886692,0.360304782921133,"down-regulated"
"Q9H841",1.34733580608117,6.68941646503336,3.80443165479217,0.00091750524304959,0.00668457128081104,-0.745049363578639,"up-regulated"
"Q9P0I2",-1.33124670964585,9.81770974759844,-4.14296734541525,0.000396593499325099,0.00376665308899621,0.0482255487969327,"down-regulated"
"O00255",1.33055111653419,6.75896853768692,4.35053894266234,0.000236601686499042,0.00280791005573693,0.538379560404504,"up-regulated"
"Q9Y252",-1.32219455991308,9.80004569931115,-5.78042856548052,6.97504393905698e-06,0.000592422337348625,3.89307884209219,"down-regulated"
"Q96CP7",1.31898662238909,5.91430675222017,3.52086232523492,0.00183947857531777,0.0114140876160527,-1.39940877884431,"up-regulated"
"Q16659",1.31550119236186,4.02220207283752,4.27297249910203,0.00028700476497198,0.00313650056594379,0.355006154481021,"up-regulated"
"O75564",-1.31183616076941,5.67589982593601,-5.12271368230342,3.47727009249755e-05,0.00106803226900591,2.36344516476578,"down-regulated"
"Q9H2X9",-1.30934577903731,6.55927099169695,-2.91892338409531,0.00774161772331029,0.0397781054784856,-2.73527824716717,"down-regulated"
"Q66K64",-1.30185754419611,7.09465902384153,-7.28954650813792,2.07938094673972e-07,0.000228793797052485,7.21572668207628,"down-regulated"
"Q9H2F3",1.29513062020738,4.53126153944388,6.76638648540246,6.81007893461092e-07,0.000369446870423335,6.09873863122767,"up-regulated"
"Q6NZI2",1.29432202563593,9.98417151744693,5.74008162331692,7.68910295738043e-06,0.000597780381039961,3.800368488041,"up-regulated"
"Q9Y6X3",-1.29190090352131,6.95488521568888,-5.51237238588813,1.33663102897279e-05,0.00068396196006084,3.27412169297105,"down-regulated"
"Q9NXD2",1.29084725582346,5.98211579434171,4.52778841294963,0.000152164549020852,0.00217710429594143,0.957938669086421,"up-regulated"
"Q5HYJ3",-1.28803344266745,7.82706509183262,-6.48209250773296,1.31657121314213e-06,0.000369446870423335,5.4755102197707,"down-regulated"
"Q9UQN3",-1.28715513177736,10.2511395432416,-5.42556512549004,1.65225673085504e-05,0.000750910584368687,3.0722581799161,"down-regulated"
"P18084",1.28615912713459,8.58191841250474,5.06175759813734,4.04208908527561e-05,0.00113502191288501,2.22005322727049,"up-regulated"
"Q99865;Q9BPZ2",-1.28416482207716,7.13002106909676,-3.7719115062475,0.000994090848078071,0.0071173631995318,-0.820655209473149,"down-regulated"
"Q9BRP8",1.28353354168517,10.0377058741014,5.63433446288753,9.93430870175288e-06,0.00063543052497462,3.55659940168478,"up-regulated"
"Q99611",1.28264207414026,5.45784263079876,5.14361562218738,3.30252757979479e-05,0.00104467954242309,2.41256512004586,"up-regulated"
"Q8NBA8",-1.27803299119395,5.71096234860139,-3.73416532320944,0.00109090995382592,0.00757973297790067,-0.908246735757182,"down-regulated"
"Q7Z6Z7",1.27405536163643,10.3682644530214,5.64660779438834,9.6427508308035e-06,0.000634338178518717,3.58494844991112,"up-regulated"
"P55268",-1.27403598943206,8.2798637930049,-6.18848917290769,2.62747266819731e-06,0.000451169225243243,4.82062175649196,"down-regulated"
"O75525",-1.27150119426592,10.220411327239,-6.28716461639241,2.08063102201105e-06,0.000406453457695619,5.0419478229836,"down-regulated"
"P01137",1.2709442102219,5.23332458199028,4.69590952914809,0.000100140945702679,0.0017479368114558,1.35602767150987,"up-regulated"
"P58005",-1.26972934623203,5.83848241799576,-5.56856796291545,1.16562836779533e-05,0.000658452563148989,3.40444741783539,"down-regulated"
"O95249",1.26776830295607,7.71138439718375,5.65486961376453,9.45139625300258e-06,0.000630421053898463,3.60402346094559,"up-regulated"
"Q14241",-1.26654023887273,9.64606352819855,-5.53632998708222,1.2608147837477e-05,0.000671096838547367,3.32971769601477,"down-regulated"
"Q53GL7",1.26623500782942,6.01519480067149,5.54763325312485,1.226573997103e-05,0.000669785031460008,3.35593016400599,"up-regulated"
"Q9Y6B6",1.26534082986775,9.99373037106098,5.56855303743015,1.16567070611501e-05,0.000658452563148989,3.40441284157376,"up-regulated"
"Q7Z4F1",-1.26225876743146,7.75020710805922,-4.47559567987819,0.00017328415056412,0.00233111285575347,0.834349528375894,"down-regulated"
"O15304",-1.26201158914225,7.02924067622327,-3.03405101698051,0.00591351242573987,0.0311578707398614,-2.48704933801762,"down-regulated"
"Q9NUL7",-1.25799635488817,9.28007901045398,-6.66116789542936,8.68170709413572e-07,0.000369446870423335,5.86936993490528,"down-regulated"
"Q9NVX0",1.25645391261848,6.38045615591283,5.15998382273745,3.17190221213003e-05,0.00103449619135881,2.4510122317144,"up-regulated"
"P38919",1.256336872427,10.7929633545258,5.20007975230239,2.87354501518317e-05,0.000988022454034718,2.54512216145806,"up-regulated"
"P56182",-1.25555012812272,11.1319284937588,-5.72966204751179,7.88529941577114e-06,0.000597780381039961,3.77639890230212,"down-regulated"
"Q5T7V8",1.2550823253718,7.54026462761356,5.69792187842304,8.51489242076141e-06,0.000607139747280356,3.70331486202874,"up-regulated"
"Q96RQ3",-1.25464669521609,7.81999147963356,-5.73854441047165,7.71773305200504e-06,0.000597780381039961,3.79683292208449,"down-regulated"
"Q969S8",1.25463334874142,5.41860375792164,5.92905357241622,4.8778700628517e-06,0.000537121413629708,4.23310056692217,"up-regulated"
"Q92966",-1.25450492488786,7.44002392177739,-5.99372797296289,4.17785003285983e-06,0.000513430020669981,4.3802988410323,"down-regulated"
"O75157",1.25049193206701,6.68902690999002,6.41433063932129,1.54281439713196e-06,0.000384665902146252,5.32535406814126,"up-regulated"
"Q86WQ0",-1.24749421700732,8.93341210701744,-6.05782730016066,3.58479779113112e-06,0.000479952154679396,4.52571387461904,"down-regulated"
"Q5EBL4",-1.24660781726823,8.30668274701196,-5.97147330710541,4.4063762044906e-06,0.000517987386525186,4.32970108718111,"down-regulated"
"Q9NXH8",1.24277657741365,7.30443023459462,6.73771761907508,7.27487121842798e-07,0.000369446870423335,6.03639530201463,"up-regulated"
"P46734",1.24251674551083,8.77208823708923,4.45861570987031,0.000180769015554563,0.00237912610115887,0.794147509781522,"up-regulated"
"Q9NP92",1.24097273730143,8.68063251866773,5.98084907225356,4.30858621783063e-06,0.000513430020669981,4.35102454411634,"up-regulated"
"P25398",-1.23697481485181,14.9779102271279,-5.12384332403552,3.46759168159884e-05,0.00106803226900591,2.36610050896327,"down-regulated"
"Q8IZL2",1.23423430116872,5.91481084228704,4.18441911813783,0.00035775243058852,0.00356408606767357,0.145949955729401,"up-regulated"
"Q9NQ31",-1.23263178986453,5.10151258592854,-4.54145848594637,0.000147072483336227,0.00216522298731096,0.990311158525992,"down-regulated"
"Q14494",1.23166906806739,4.44732099237648,4.26175439679416,0.000295131664814931,0.00319271591285046,0.328503468834523,"up-regulated"
"Q8IZP6",-1.22955016940592,5.49925380387748,-5.39755724062851,1.76945435850383e-05,0.000781344338305829,3.00699308587002,"down-regulated"
"Q9H8X2",1.22927845976375,6.15660610651707,7.56779632277224,1.12263840154106e-07,0.000228793797052485,7.79338037880921,"up-regulated"
"O43395",1.22904706451463,9.81146549327067,4.46047208056177,0.000179935211670512,0.00237912610115887,0.798542507066456,"up-regulated"
"P05204",-1.22843926195662,12.4267074670077,-5.38080473177604,1.8435457661927e-05,0.000797860926373646,2.96792540353294,"down-regulated"
"P36578",-1.22662330884127,14.4367998725431,-5.10016760910904,3.67624872514251e-05,0.00110767612918493,2.31043264853955,"down-regulated"
"Q9NR19",1.22621486010119,10.1055873945078,4.8569876551003,6.71168307567052e-05,0.0014407960669984,1.73702368308024,"up-regulated"
"Q53TN4",-1.22476274692119,8.79460513296354,-6.89660183979029,5.05224524553565e-07,0.000366245678257622,6.38044806081126,"down-regulated"
"P41271",1.22396480437857,7.24075486858823,3.62462555476282,0.00142753033687925,0.00940051960674686,-1.16134461864799,"up-regulated"
"Q9H0A0",-1.22351953042259,10.9640956228237,-5.33117021595774,2.08204779255114e-05,0.000836817308506903,2.85204577733983,"down-regulated"
"A2A368;A8MXT2;O15480;O60732;P43355;P43358;P43361;P43363;Q96M61",-1.22248732202383,7.38490569809482,-5.66904681178807,9.1319754662864e-06,0.000616736499567414,3.63674047956366,"down-regulated"
"Q9P2Y4",-1.22125423955273,5.12330864477825,-3.75630239430208,0.00103305616817001,0.00729940658972367,-0.856898712356529,"down-regulated"
"Q86SX6",-1.22071626475199,11.1158971218998,-4.9963846547153,4.75130327199219e-05,0.00119210418724865,2.06605093124014,"down-regulated"
"Q14117",1.22020372360639,6.63976653301514,3.00083187270752,0.0063934830232514,0.0334638440549121,-2.55908630957747,"up-regulated"
"O14735",-1.21824503912268,8.37293861718959,-5.74429454710902,7.61119074416794e-06,0.000597780381039961,3.81005690906011,"down-regulated"
"Q9BVQ7",1.2176345519998,7.57798775468018,5.31361042562788,2.17371634381075e-05,0.000855618030534378,2.81100452580894,"up-regulated"
"Q6KCM7",1.21676864137605,5.58864274781763,6.30030590434436,2.01713588057195e-06,0.000406453457695619,5.07133101659307,"up-regulated"
"Q14050",1.21585490461657,3.72983684278288,6.00044900504401,4.11123538013449e-06,0.000513430020669981,4.39556847091266,"up-regulated"
"Q6DN03;Q6DRA6",1.21475482324801,11.0904006466716,3.86933046711346,0.000781655714011906,0.0059385354202529,-0.593801923029004,"up-regulated"
"P98173",1.21228675863829,7.68159898113797,7.29975262458531,2.03252829337902e-07,0.000228793797052485,7.23711941296109,"up-regulated"
"Q9BTP7",-1.21220080195976,5.2895048172079,-3.55689405662182,0.00168470065690015,0.0106505893999814,-1.31694198615387,"down-regulated"
"Q8WUD1",1.21174477543836,5.85561807651284,5.86517103642985,5.68682323202943e-06,0.00054362280544422,4.08724481812587,"up-regulated"
"P49916",-1.21051115036273,10.2237380059519,-4.41248456704218,0.000202777574446356,0.00254907820824978,0.684947724718148,"down-regulated"
"Q9BQT9",-1.21026768999399,4.78624537854756,-2.78623473846707,0.0105172637693842,0.0524596774827253,-3.01606931707617,"down-regulated"
"Q14197",1.21014401560671,10.0101471395491,4.50592500202227,0.000160678263322584,0.00224356374421053,0.906165050457472,"up-regulated"
"P02786",-1.20704415165807,13.5318575789199,-5.8459859907698,5.95549902131103e-06,0.000546520705523846,4.04335446441651,"down-regulated"
"Q9BWH2",1.2064352161571,10.1261472728644,5.52622299073208,1.29225255709666e-05,0.00067313203557987,3.30626965341979,"up-regulated"
"Q7L2R6",-1.20638900415617,6.55370136822532,-5.07421829012708,3.91954481620647e-05,0.00112901060782053,2.24938234470228,"down-regulated"
"O15440",-1.20601565075962,8.33336472980788,-4.67844593333911,0.000104586057053088,0.00180514704425559,1.31468778634842,"down-regulated"
"O96011",-1.20566451750308,9.06534830899317,-5.05619896586629,4.09799584572985e-05,0.00113530146057338,2.20696701296853,"down-regulated"
"O00161",1.20551958713201,10.1548036958369,5.86689896908154,5.66323822975849e-06,0.00054362280544422,4.09119591365473,"up-regulated"
"Q9H2C0",1.20544695080157,6.61139117189171,5.37662504223964,1.86251630635541e-05,0.000802080660840879,2.95817467402595,"up-regulated"
"Q8NBT2",1.20483733768278,9.79197916683178,4.71566764686191,9.5340116469173e-05,0.00171356130819284,1.40279319658934,"up-regulated"
"P00367",-1.20104551836912,13.6983802249871,-4.71350297550953,9.58546059862137e-05,0.0017157185544734,1.39766996604554,"down-regulated"
"Q9NSG2",-1.2006582027205,7.83637353743134,-4.51599805313604,0.000156698063375336,0.00222005937019877,0.930018193266023,"down-regulated"
"B2RTY4",1.20061951612605,10.0004817825783,6.36688207755354,1.72456261451935e-06,0.000384665902146252,5.21985267788197,"up-regulated"
"Q9UDY4",-1.20060793287367,10.973303292449,-5.98659451180547,4.24975593712303e-06,0.000513430020669981,4.36408652575398,"down-regulated"
"Q96MH2",1.20060063019321,8.18425132456793,5.39453053275465,1.78261371349372e-05,0.000782977233270201,2.99993631708368,"up-regulated"
"Q499Z3",-1.20022979629031,2.20916955581334,-1.86317790999904,0.0753019903742301,0.291002546217332,-4.75725505493184,"unchanged"
"O15514",-1.1998154595074,9.28800106709812,-5.2398023593207,2.60592479399738e-05,0.000940071730950253,2.63825217492491,"down-regulated"
"Q9H4P4",-1.19871280898951,7.34269203210299,-6.48532673751313,1.30666195219425e-06,0.000369446870423335,5.48266188763057,"down-regulated"
"P78410",1.19857663617881,5.08458567530093,4.38619060156086,0.000216500752802305,0.00264987717119474,0.622723227124328,"up-regulated"
"Q9BUT9",-1.19805502873093,8.3010505619716,-6.37054069252899,1.7098009633884e-06,0.000384665902146252,5.2279979778443,"down-regulated"
"Q6ZVD8",-1.19754188319299,6.11825309841601,-3.89424151639073,0.000734965315392594,0.00567853652263824,-0.53562584022545,"down-regulated"
"P48449",1.19481625398927,9.45638732273363,5.65303128042237,9.49363812630172e-06,0.000630421053898463,3.59977966339984,"up-regulated"
"Q9HCY8",-1.19148045135815,9.55594781989966,-6.40845482825484,1.56421604168088e-06,0.000384665902146252,5.31230517940673,"down-regulated"
"Q969G6",1.19054630412039,8.36205884307094,5.70255283179704,8.41994271549071e-06,0.000607139747280356,3.7139842803315,"up-regulated"
"Q9NW75",1.18938803633073,7.06871131575664,6.39802941246307,1.60293830881173e-06,0.000384665902146252,5.28914151392718,"up-regulated"
"P31040",1.18910108375145,11.7432164025264,5.09828375462661,3.69338636409131e-05,0.00110767612918493,2.30600182343324,"up-regulated"
"P62140",-1.18891725933424,10.4984352797506,-5.08402569638071,3.8257370317049e-05,0.00111494780474027,2.27246038697284,"down-regulated"
"P62910",1.18871965403288,10.6950162379331,4.15570729656239,0.000384229275873152,0.00371378941202284,0.0782503121748972,"up-regulated"
"Q8TAV0",-1.18862307854138,6.70260706267275,-3.99731947560584,0.000569378785424297,0.00470877911910218,-0.294267807310302,"down-regulated"
"Q96B49",1.18774257051569,7.34566484107209,2.96501253682158,0.00695280399614966,0.0361520872459688,-2.63639199585588,"up-regulated"
"Q9HBE1",-1.18762037513784,7.06938211884142,-4.68136083556069,0.000103830565026301,0.001795670149431,1.32158826898191,"down-regulated"
"Q96B02",1.18757316871405,5.75817291395238,5.16974093591449,3.09653272049306e-05,0.00102421057549693,2.4739227346934,"up-regulated"
"Q9UBE8",-1.18748751886695,7.54486033404902,-4.18536429867707,0.000356912408926907,0.0035605287216229,0.148179352122792,"down-regulated"
"Q9NVR5",1.18704074673108,7.5633541228528,4.45767161989461,0.000181194543066923,0.00238098388238544,0.791912373861881,"up-regulated"
"Q96HH6",1.18680790783182,6.13241713047012,4.5886255837358,0.000130778343897203,0.00203150145278887,1.10201038561326,"up-regulated"
"Q5T653",1.18636547450798,8.62619130373312,5.80829435247842,6.52158159690551e-06,0.000578890186851847,3.95701059304997,"up-regulated"
"Q7Z2K6",1.18569297048771,9.89137835988809,5.60557961751263,1.06529559483302e-05,0.00063858940624026,3.49012468985224,"up-regulated"
"Q96BM9",-1.18505926695525,10.2223303810265,-6.46678207435141,1.36453326773706e-06,0.000370939840501395,5.44163627841079,"down-regulated"
"Q8N2C3",-1.18203669205099,4.38907416110158,-3.26010743606364,0.00345594582936891,0.019283690038281,-1.98881219675868,"down-regulated"
"Q16222",-1.18131182396202,10.5225109258147,-4.52488107508579,0.000153270097393074,0.00218932114486428,0.951053808524735,"down-regulated"
"Q8N490",-1.18036792826339,10.5487466813904,-3.90255399615234,0.000720007557225922,0.00560729251594297,-0.516199207251018,"down-regulated"
"Q9UKF7",1.1800983589802,7.03002847948983,5.71748278767634,8.12109222910263e-06,0.000598689672042066,3.74836728615458,"up-regulated"
"Q13367",1.17934350942747,7.39904465514371,5.12056504863099,3.49575428099832e-05,0.00106803226900591,2.358394363308,"up-regulated"
"Q96SL8",-1.17786006527221,7.22974197626037,-4.6729028769932,0.000106037983602754,0.00182259547870793,1.30156531479578,"down-regulated"
"P51153",1.17759993353837,9.26488130682864,5.59192959457761,1.10123612168281e-05,0.000646998132930377,3.45854150829256,"up-regulated"
"Q9NQS3",-1.17710348528908,7.40035780667364,-5.0911742702206,3.75879214138956e-05,0.00111494780474027,2.28927850927877,"down-regulated"
"Q9P0P0",1.17576341716708,7.18563382940472,4.7116266728602,9.63028135305365e-05,0.00171667658791422,1.39322916265175,"up-regulated"
"O15084",-1.17504472326115,7.66517640029334,-4.46479197020908,0.000178009765145019,0.00236413274350613,0.808770108270456,"down-regulated"
"Q96N21",-1.17387113950904,7.04606309043595,-4.87526668929361,6.41412745758513e-05,0.00141615468917597,1.78021194843661,"down-regulated"
"Q15005",1.17350185397292,11.4804512966771,4.81464275878517,7.45549747208633e-05,0.00151531244181493,1.63693235602477,"up-regulated"
"Q5D0E6",-1.17325761770231,7.56841908568436,-3.86720855830996,0.000785765695452524,0.00595416009123825,-0.598754346298144,"down-regulated"
"Q9UBK7;Q9UNT1",1.1717296933049,6.47816969192625,5.0675328398649,3.98481896741638e-05,0.00113502191288501,2.23364763607472,"up-regulated"
"P13196",1.17170507189522,6.78789119638319,5.30082300214186,2.24303350410109e-05,0.000867206597874461,2.78110292920847,"up-regulated"
"P22681",-1.17129260852247,8.70142836172118,-5.31959886353749,2.14200414628959e-05,0.000846967912207869,2.82500347504701,"down-regulated"
"Q9UGK8",1.17112279719424,4.73537113656252,3.68935828539505,0.00121794480849084,0.00831461457354061,-1.01198042545625,"up-regulated"
"Q9H8K7",1.17088474510004,6.9996076626911,5.84073476592318,6.03126655136098e-06,0.000546520705523846,4.031334102734,"up-regulated"
"O00238",1.17019374092989,6.42610792923135,4.22212436472481,0.000325721806611497,0.00336514726331759,0.234920194459224,"up-regulated"
"Q14677",-1.16956725836079,12.3136166989513,-4.45859204351948,0.000180779670406485,0.00237912610115887,0.794091479479939,"down-regulated"
"P54289",1.16953488969734,9.43345088898067,4.87699351046176,6.38671336375507e-05,0.00141369006491871,1.78429134161084,"up-regulated"
"P48643",1.16870123839242,13.0924972798069,6.18634390525286,2.6408687432182e-06,0.000451169225243243,4.81579654617696,"up-regulated"
"P61978",-1.16865581139613,14.9417317531415,-5.72716203875908,7.93312582571267e-06,0.000597780381039961,3.77064614347822,"down-regulated"
"Q96EL2",1.16840465810135,6.80117691446587,7.34996123410381,1.81732748591976e-07,0.000228793797052485,7.34213439548428,"up-regulated"
"Q8TED9",1.16834970575855,9.44927170625396,5.48775068563248,1.41937450395939e-05,0.000704737450087528,3.21693167905512,"up-regulated"
"Q13308",1.16811491623788,6.80788474774701,4.10986479699298,0.000430600488474114,0.0039140999469554,-0.0297431237030459,"up-regulated"
"O14757",1.16771826714294,7.59900829624431,5.60308302730259,1.0717789781708e-05,0.00063858940624026,3.48434943330769,"up-regulated"
"Q9NRL3",-1.16757153921328,9.08402241801909,-6.10232005481407,3.2242419543578e-06,0.000479952154679396,4.62636582041993,"down-regulated"
"O00479",1.16736262159863,7.99604296622611,4.99030708906321,4.82330604804288e-05,0.0011987395051062,2.05172300512906,"up-regulated"
"P07947",1.1669213556772,8.62243397276935,5.54980398512444,1.22010702131798e-05,0.000669785031460008,3.36096280426014,"up-regulated"
"Q6YP21",1.16663997217521,8.61450762345367,5.42908615919638,1.6380906674279e-05,0.000749986879787121,3.08045848188499,"up-regulated"
"P55210",1.16639702332937,8.60880576903619,5.28410329479226,2.33705427343403e-05,0.000887774459589636,2.7419881511799,"up-regulated"
"Q9UKK9",-1.16529329645921,12.1251521431876,-5.73284546907221,7.82482288655643e-06,0.000597780381039961,3.78372333940451,"down-regulated"
"Q9Y4F1",1.16420916939764,7.51405095636016,5.5382720390906,1.25486349026716e-05,0.000671096838547367,3.33422216899343,"up-regulated"
"Q96A58",1.16279690174557,4.75060081321015,3.27436284738928,0.00333975939661451,0.0187435916071933,-1.95696274558406,"up-regulated"
"Q8TDN6",-1.16255886784928,10.4673077514486,-5.13898634471133,3.34044796362106e-05,0.00105284626215723,2.4016884883346,"down-regulated"
"A0PK00",-1.16160233419876,6.2929462199994,-3.60785294830717,0.00148737604183233,0.00973565401647811,-1.19994353610486,"down-regulated"
"Q2TBE0",-1.16148799184639,8.27973859687102,-7.28425807378795,2.10409285713287e-07,0.000228793797052485,7.20463566651321,"down-regulated"
"P67936",1.1613937778003,13.3387936288921,4.94606589144745,5.38169737217637e-05,0.00126187022750842,1.94737308990442,"up-regulated"
"Q8IZM8",-1.16119617385209,6.48560748490269,-5.74344288058676,7.62687615987851e-06,0.000597780381039961,3.80809848615932,"down-regulated"
"O43502",1.16063227267477,5.28936940721249,3.0527064469297,0.00565933760972356,0.0299456069750518,-2.44645328215119,"up-regulated"
"P45973",-1.16033536413556,12.1688566053136,-4.63329207454938,0.000117019654147187,0.00191705079364666,1.20778098465864,"down-regulated"
"P18669",-1.15900275868086,15.2876836809073,-6.72417752655129,7.50555804632689e-07,0.000369446870423335,6.00691111676155,"down-regulated"
"P10589",-1.15887420011454,7.34839927257207,-5.13253425225,3.39403486730287e-05,0.00106587398233457,2.38652694263943,"down-regulated"
"P26651",-1.15830663358651,7.50445504902677,-4.197109982314,0.000346635896567939,0.00349747052797111,0.175887734233414,"down-regulated"
"Q5D1E8",-1.1574632392424,5.91652873709307,-3.97341077660509,0.000604144225351511,0.00491163609003065,-0.350335519585166,"down-regulated"
"Q8N782",-1.15731623301684,5.07277888127611,-4.31717323547464,0.000257098598166254,0.00292637777146453,0.459475883634531,"down-regulated"
"P49116",1.15657013533988,7.28636258880839,7.67790690133835,8.82144145601017e-08,0.000228793797052485,8.01875216806786,"up-regulated"
"Q6UXM1",1.15573264903653,4.45031349621985,5.46191659690222,1.51178761880405e-05,0.000726576822982122,3.15686901389902,"up-regulated"
"Q96SU4",-1.15494729570841,9.66707673536184,-6.18567034239714,2.64508914673013e-06,0.000451169225243243,4.81428142849967,"down-regulated"
"Q969U7",1.15454915371381,8.16998358087415,4.40969639302225,0.000204190552044171,0.00255709424711033,0.678348853809253,"up-regulated"
"Q9BTZ2",1.15353623429096,7.43443435964208,4.81505822739072,7.44781070293281e-05,0.00151531244181493,1.63791467364405,"up-regulated"
"Q9BV38",1.15289035390511,9.44042843282241,5.8845874470196,5.42745319090868e-06,0.000538967706647173,4.13162368455737,"up-regulated"
"Q9UID3",1.15235369099501,7.65904733484276,5.26525592664254,2.4478326574673e-05,0.000906114735630129,2.69787167622008,"up-regulated"
"P49842",1.15219860820387,6.71744732352399,3.94164246590767,0.0006536112388463,0.00519722501528698,-0.424757385178904,"up-regulated"
"Q9NZ09",1.15206682297536,8.18215326708727,6.37822371295703,1.6792203895427e-06,0.000384665902146252,5.24509730607099,"up-regulated"
"Q8WWC4",-1.15160537046932,10.2584652908522,-4.00739411222637,0.000555330136146217,0.00463165566091653,-0.270627717384072,"down-regulated"
"O43150",1.15112022259455,6.21617939153157,5.90691489683029,5.14403175350713e-06,0.000538967706647173,4.18260493596101,"up-regulated"
"P15735",1.15083660000924,7.38170025302882,4.10072600197938,0.00044048922484866,0.00397491262132623,-0.0512562189992236,"up-regulated"
"Q15173",-1.15075297429487,4.6222585675533,-2.99348332347519,0.00650459537320981,0.0339840691600914,-2.57497769715147,"down-regulated"
"Q96PM5",-1.15073088758735,6.49535310469234,-5.57747282201453,1.14064463230505e-05,0.000652793924764582,3.42507267921997,"down-regulated"
"Q9BY89",1.15063187024158,8.36683609613206,4.87368953679842,6.43926901473541e-05,0.00141810635846034,1.77648603565864,"up-regulated"
