score,prob,y_pred
10.57583966967583,0.8992401869021669,1
9.926771839041445,0.8522131506190965,1
10.478130809329004,0.8932081457815767,1
10.179043189947215,0.8725354962856315,1
10.887822965481249,0.9163936359487164,1
9.68814327138845,0.8302303106474204,1
9.976992416855907,0.8564869642251134,1
10.097684949153972,0.8662881362244945,1
9.354594863625332,0.7943970921140585,1
10.046070614968126,0.8621763219034089,1
10.077836108624483,0.8647207555700591,1
10.335402392610153,0.8837751968902925,1
9.702751829291431,0.8316590665401152,1
10.647902391120263,0.9034789193543378,1
10.338529084533029,0.8839900703666768,1
9.738566470824525,0.8351147085379642,1
10.1836347549151,0.8728797288648947,1
9.256714962587946,0.7826355230456782,1
11.444875091693753,0.9402726611582743,1
9.94026162735984,0.8533727146305201,1
10.778199673920025,0.910713200679218,1
10.169105323689838,0.8717874301081731,1
10.151994327085632,0.8704896873141357,1
11.518876023851195,0.9428968664186032,1
9.85151408368111,0.8455849907035436,1
9.815715732386874,0.842335553941039,1
10.005009405670153,0.8588205653784753,1
12.306718988697552,0.9647035896110484,1
20.964887933820197,0.9998121542911986,1
9.963128743346124,0.8553188825768988,1
9.970910438862209,0.8559756217069794,1
10.000734582085334,0.8584668237516334,1
10.21269143355268,0.8750378372052288,1
15.295594428008624,0.9943972546985916,1
10.067744883693791,0.8639172745172953,1
10.85732029733709,0.9148489514762794,1
9.938001103419497,0.8531789995231085,1
10.35690585154958,0.8852453609765123,1
10.179944456023362,0.8726031341755901,1
16.066897391567494,0.9965074355422796,1
9.456474626957462,0.8060187340505831,1
10.476600108550354,0.8931109625339203,1
10.26861024270677,0.8790938926062934,1
10.043883554663893,0.86199949046358,1
11.065364420646878,0.9248623684263204,1
9.87155896863896,0.8473770498767067,1
10.861832871367604,0.91507919122441,1
11.251542970309416,0.9328508694619112,1
10.012492855802078,0.8594378221071812,1
10.22378484025181,0.875852595522538,1
10.54773183163385,0.897539122401277,1
10.454816852191671,0.8917187913665918,1
12.409807325588933,0.966866677172135,1
10.00871247053446,0.8591263225152573,1
10.2817495364044,0.880028691772452,1
12.658818843922525,0.9715663011964486,1
9.804376615469945,0.8412930622266415,1
9.742073278788888,0.8354495004713136,1
9.759765779736531,0.8371289650447705,1
10.296584338912034,0.881075884729696,1
9.863085655476702,0.8466219007073063,1
10.18947190844442,0.8733160759278867,1
10.255844806212714,0.8781790860087625,1
9.85162961156078,0.8455953752607085,1
9.71395161756725,0.8327468646363863,1
11.345497501525196,0.936563209126022,1
9.683965803711075,0.8298196782315577,1
11.436746041023143,0.9399773302143832,1
9.498932900006196,0.81068150459273,1
9.649228369704073,0.8263692352704326,1
9.924287686417202,0.8519986817318377,1
10.238638707374484,0.8769356740124569,1
10.458032048361895,0.89192535618062,1
11.769775907172567,0.9509836194423856,1
10.473545942261303,0.8929168034839614,1
9.995768178106015,0.8580548085512605,1
9.753100579361574,0.8364981510156205,1
9.659758332916589,0.827421959203259,1
9.941322341669396,0.8534635297211093,1
9.779684979647048,0.8390006979450644,1
13.72625181811594,0.9852698671708237,1
10.150632485388144,0.8703858706627421,1
9.64882047219671,0.8263283365852137,1
10.109507207471008,0.8672135436807109,1
10.03027225663858,0.8608941643843737,1
9.687674146396493,0.8301842429617076,1
11.544522303484309,0.9437798405627305,1
9.763575158566663,0.8374884776552406,1
10.530672555019477,0.8964933720222259,1
10.74892477817629,0.9091345888936916,1
10.444196924594015,0.8910338236218849,1
9.913132900006032,0.8510320370102546,1
10.271798601973474,0.8793213615137974,1
9.843571919926044,0.8448695203269528,1
9.742734645662162,0.8355125696829079,1
9.511670319276607,0.8120600829693818,1
11.594217641484176,0.9454530583430604,1
10.193622117504706,0.8736254567695816,1
10.88074470518917,0.9160376075876872,1
10.504724492813404,0.8948831780977092,1
9.85701403578646,0.8460786466110299,1
10.337586587864967,0.8839253395600195,1
9.731741169965144,0.8344612858336278,1
10.0086069408845,0.8591176176904585,1
10.03332190557238,0.8611425369797413,1
10.196765061576352,0.8738592748634191,1
10.336404721961877,0.8838441203839303,1
9.687334508731958,0.8301508835838393,1
10.748930478035057,0.9091348988431828,1
10.542427563891122,0.8972150509819221,1
10.283534968022526,0.8801551870186924,1
10.756699678724562,0.9095564339764152,1
10.158130407269354,0.8709564834232754,1
9.71395161756725,0.8327468646363863,1
9.73928249399803,0.8351831180840181,1
9.816307746471317,0.842389806483458,1
10.683835803707824,0.9055282284249692,1
10.521309033812049,0.8959150565350106,1
10.5054902224107,0.8949310353612323,1
10.102097955908524,0.8666342805384133,1
9.328436414338269,0.7913120473630313,1
10.674683239621052,0.9050102427007316,1
9.928856779548951,0.8523929288551234,1
9.746308924459164,0.8358530307667705,1
10.353265034915385,0.8849976911962488,1
9.653729245682468,0.8268199326484447,1
10.19133137068344,0.8734547795203537,1
9.700098212303155,0.8314003684180848,1
14.673941290563006,0.9917877860207192,1
9.61902122004372,0.8233161978015557,1
11.468241226139147,0.941113704467385,1
11.079847370471676,0.9255154287841524,1
10.151578957693811,0.8704580309724748,1
10.191750951366238,0.8734860576127559,1
10.56444872185015,0.8985540923272203,1
9.912916571688084,0.8510132322570775,1
9.377046890248629,0.7970116994728185,1
10.122725702385717,0.8682410938180475,1
9.38353168544138,0.7977611903780428,1
9.595367706411908,0.8208909317935689,1
9.67010502121668,0.8284505939830304,1
9.960528796115543,0.8550988337291293,1
9.819218293293757,0.8426562776227006,1
9.982235706833253,0.8569264260797029,1
10.090330041139696,0.8657093553643839,1
9.933660203523258,0.8528063344135794,1
11.77039610597694,0.9510021501906412,1
9.978986787475542,0.8566542697623318,1
10.391335642973088,0.8875625556474952,1
10.791298873743344,0.9114109991368816,1
10.009801872566314,0.8592161544993159,1
9.849077427115652,0.8453658127391294,1
10.269587774426125,0.8791636763442238,1
9.59362204969936,0.8207107299960309,1
9.79024328091099,0.8399846782414008,1
12.760408409461942,0.9732883808760868,1
10.448637148958268,0.8913207111993265,1
9.93733471051532,0.8531218473717523,1
10.048280297520424,0.8623547659563552,1
10.297045569535973,0.8811083038164016,1
9.715204019233914,0.8328680994273377,1
9.754370222982384,0.8366184888379923,1
10.182928389773066,0.8728268294463347,1
9.687874850625988,0.8302039533707655,1
10.172912253674042,0.8720744828867,1
10.319391812632778,0.882668980472076,1
10.0764782096531,0.864612897957173,1
10.232876286263398,0.8765165695734791,1
10.311648362832289,0.8821303861009834,1
9.718531673402516,0.8331898258756161,1
11.434824052595632,0.9399072962823262,1
10.029620636994492,0.8608410403882955,1
9.78265551664642,0.8392781054016518,1
9.975644886831711,0.8563738177119423,1
9.918485704369832,0.8514966325569095,1
11.300978098263318,0.934829694444466,1
10.218229778387716,0.875445232639923,1
10.041804163244995,0.8618311665482693,1
9.587470786005373,0.8200744066301577,1
9.753100579361574,0.8364981510156205,1
10.53615873402527,0.8968307866067755,1
9.904888234516948,0.8503137800042673,1
9.896144572489382,0.8495485106747258,1
10.29120879473334,0.880697428611977,1
9.341992599908895,0.7929160613638477,1
9.615659221498294,0.8229733442802484,1
