"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q15149",-0.0178309760434647,13.4078196080151,-0.430735839360518,0.667117072850127,0.90903061038898,-7.15330685814844,"unchanged"
"Q6NXE6",0.0177985774845126,9.44867155218276,0.459189736361406,0.646588834273555,0.898456371189177,-7.14065940889229,"unchanged"
"Q8NE86",0.0177984902486354,8.11937200875632,0.47528697218807,0.635093019414326,0.893359502911049,-7.13314691768022,"unchanged"
"Q9Y580",-0.0177905606266417,8.50123905967684,-0.428758558557014,0.668553195507862,0.90955833942523,-7.15415574127209,"unchanged"
"Q13435",0.0177768863156391,13.5010024797681,0.511941660443728,0.609247860064289,0.88247140190237,-7.11507698651654,"unchanged"
"P49642",0.0177281773493796,9.47342501708104,0.470018806701446,0.638845701954472,0.894361296987583,-7.13563397110116,"unchanged"
"P60033",-0.017723263300585,6.04152473759214,-0.277795497913331,0.781451832411336,0.942574804512786,-7.20744858596298,"unchanged"
"P38432",0.0177124148775061,8.43862122125224,0.464036794906824,0.643118198872793,0.896856215995502,-7.13842448843931,"unchanged"
"Q13136",0.0177107501682787,10.0685705609711,0.482292108107257,0.630117642164519,0.890848914218943,-7.12979701594732,"unchanged"
"Q9BWJ5",-0.0176977297149445,10.8007161785769,-0.46747325574276,0.640662330846306,0.895136783814972,-7.13682579116135,"unchanged"
"Q155Q3",-0.0176964279783931,6.5726422427487,-0.44094530541085,0.659721448314098,0.905946994612671,-7.14886171443664,"unchanged"
"Q13442",0.0176779351227214,12.5635926410313,0.447386708005569,0.655072486583662,0.903802626612416,-7.14600369491033,"unchanged"
"Q14596",-0.017674397551346,7.47622358815803,-0.45325281276897,0.650850416172926,0.90112172056156,-7.14336494373527,"unchanged"
"Q96QD5",0.0176644028772603,4.02822169471427,0.285316671450662,0.775692198608187,0.9405835566898,-7.20533196401738,"unchanged"
"Q92896",-0.017655744453462,8.49513981368558,-0.470094044755953,0.638792041553807,0.894361296987583,-7.13559864658627,"unchanged"
"O43933",-0.0176461413685969,7.75788932732828,-0.479936035863985,0.63178916494551,0.891830791278659,-7.13092916275155,"unchanged"
"Q8TEA1",0.0176397418483516,7.05332318910981,0.478195298787086,0.633025356068454,0.89220472657801,-7.13176207362529,"unchanged"
"O00425",-0.0176292720663085,10.8490834985968,-0.51239933465175,0.608928149578539,0.88247140190237,-7.11484290296799,"unchanged"
"P13995",-0.0176273906473252,11.038321334681,-0.466024701937243,0.641697059211066,0.8960068568342,-7.13750111691401,"unchanged"
"Q13459",-0.0176268397195152,8.00161402767516,-0.47411573030207,0.63592652089709,0.893831766890254,-7.13370224149806,"unchanged"
